format,arithmetic_type,kernel,storage_layout,access_method,packet_values,rank,strategy_id,decoder,screen_median_ms,selected
bf16_e8m7,fp64,gemv,dense,cooperative_shuffle,2,5,dense/cooperative_shuffle/x2/subnormal_lut_global,subnormal_lut_global,0.067731112241744995,0
bf16_e8m7,fp64,gemv,dense,cooperative_shuffle,2,6,dense/cooperative_shuffle/x2/subnormal_lut_shared,subnormal_lut_shared,0.070192128629664702,0
bf16_e8m7,fp64,gemv,dense,cooperative_shuffle,2,7,dense/cooperative_shuffle/x2/direct_masked,direct_masked,0.10126862862483174,0
bf16_e8m7,fp64,gemv,dense,scalar,1,1,dense/scalar/x1/generic,generic,0.035587997202682409,1
bf16_e8m7,fp64,gemv,dense,scalar,1,2,dense/scalar/x1/native_scalar,native_scalar,0.035699139126994718,1
bf16_e8m7,fp64,gemv,dense,scalar,1,3,dense/scalar/x1/prefix_lut_shared,prefix_lut_shared,0.053149888803670692,0
bf16_e8m7,fp64,gemv,dense,scalar,1,4,dense/scalar/x1/prefix_lut_global,prefix_lut_global,0.056140900226025456,0
bf16_e8m7,fp64,gemv,dense,scalar,1,5,dense/scalar/x1/direct_branchy,direct_branchy,0.056330605994823368,1
bf16_e8m7,fp64,gemv,dense,scalar,1,6,dense/scalar/x1/subnormal_lut_shared,subnormal_lut_shared,0.061895590562086836,0
bf16_e8m7,fp64,gemv,dense,scalar,1,7,dense/scalar/x1/subnormal_lut_global,subnormal_lut_global,0.062585202765552114,0
bf16_e8m7,fp64,gemv,dense,scalar,1,8,dense/scalar/x1/direct_masked,direct_masked,0.097300393908631572,0
bf16_e8m7,fp64,gemv,dense,thread_packet,2,1,dense/thread_packet/x2/native_packed,native_packed,0.032543635416975664,1
bf16_e8m7,fp64,gemv,dense,thread_packet,2,2,dense/thread_packet/x2/native_scalar,native_scalar,0.032550528170808675,1
bf16_e8m7,fp64,gemv,dense,thread_packet,2,3,dense/thread_packet/x2/direct_branchy,direct_branchy,0.053163779960883839,0
bf16_e8m7,fp64,gemv,dense,thread_packet,2,4,dense/thread_packet/x2/prefix_lut_global,prefix_lut_global,0.053796799665962167,0
bf16_e8m7,fp64,gemv,dense,thread_packet,2,5,dense/thread_packet/x2/prefix_lut_shared,prefix_lut_shared,0.054713636636734009,0
bf16_e8m7,fp64,gemv,dense,thread_packet,2,6,dense/thread_packet/x2/subnormal_lut_global,subnormal_lut_global,0.058564098869881981,0
bf16_e8m7,fp64,gemv,dense,thread_packet,2,7,dense/thread_packet/x2/subnormal_lut_shared,subnormal_lut_shared,0.059603950123728058,0
bf16_e8m7,fp64,gemv,dense,thread_packet,2,8,dense/thread_packet/x2/direct_masked,direct_masked,0.094515080635364235,0
bf16_e8m7,fp64,gemv,dense,thread_packet,4,1,dense/thread_packet/x4/native_scalar,native_scalar,0.030805654525756836,1
bf16_e8m7,fp64,gemv,dense,thread_packet,4,2,dense/thread_packet/x4/native_packed,native_packed,0.030825475803691001,1
bf16_e8m7,fp64,gemv,dense,thread_packet,4,3,dense/thread_packet/x4/prefix_lut_global,prefix_lut_global,0.052837563597637673,0
bf16_e8m7,fp64,gemv,dense,thread_packet,4,4,dense/thread_packet/x4/direct_branchy,direct_branchy,0.052948272176980407,0
bf16_e8m7,fp64,gemv,dense,thread_packet,4,5,dense/thread_packet/x4/prefix_lut_shared,prefix_lut_shared,0.05426939081871647,0
bf16_e8m7,fp64,gemv,dense,thread_packet,4,6,dense/thread_packet/x4/subnormal_lut_global,subnormal_lut_global,0.058710509206943651,0
bf16_e8m7,fp64,gemv,dense,thread_packet,4,7,dense/thread_packet/x4/subnormal_lut_shared,subnormal_lut_shared,0.058943228549267868,0
bf16_e8m7,fp64,gemv,dense,thread_packet,4,8,dense/thread_packet/x4/direct_masked,direct_masked,0.093954060783580012,0
bf16_e8m7,fp64,gemv,dense,thread_packet,8,1,dense/thread_packet/x8/native_packed,native_packed,0.032632339168602309,1
bf16_e8m7,fp64,gemv,dense,thread_packet,8,2,dense/thread_packet/x8/native_scalar,native_scalar,0.032633509669270547,1
bf16_e8m7,fp64,gemv,dense,thread_packet,8,3,dense/thread_packet/x8/direct_branchy,direct_branchy,0.052254451218471734,0
bf16_e8m7,fp64,gemv,dense,thread_packet,8,4,dense/thread_packet/x8/prefix_lut_global,prefix_lut_global,0.055506319959833829,0
bf16_e8m7,fp64,gemv,dense,thread_packet,8,5,dense/thread_packet/x8/prefix_lut_shared,prefix_lut_shared,0.0562135159284219,0
bf16_e8m7,fp64,gemv,dense,thread_packet,8,6,dense/thread_packet/x8/subnormal_lut_global,subnormal_lut_global,0.058333334468659903,0
bf16_e8m7,fp64,gemv,dense,thread_packet,8,7,dense/thread_packet/x8/subnormal_lut_shared,subnormal_lut_shared,0.058447045939309258,0
bf16_e8m7,fp64,gemv,dense,thread_packet,8,8,dense/thread_packet/x8/direct_masked,direct_masked,0.094619076985579281,0
bf16_e8m7,fp64,gemv,padded,scalar,1,1,padded/scalar/x1/native_scalar,native_scalar,0.022820984298859408,1
bf16_e8m7,fp64,gemv,padded,scalar,1,2,padded/scalar/x1/generic,generic,0.0232082015943273,1
bf16_e8m7,fp64,gemv,padded,scalar,1,3,padded/scalar/x1/prefix_lut_shared,prefix_lut_shared,0.040900735447610512,0
bf16_e8m7,fp64,gemv,padded,scalar,1,4,padded/scalar/x1/prefix_lut_global,prefix_lut_global,0.043677211901463502,0
bf16_e8m7,fp64,gemv,padded,scalar,1,5,padded/scalar/x1/direct_branchy,direct_branchy,0.044974865672486333,1
bf16_e8m7,fp64,gemv,padded,scalar,1,6,padded/scalar/x1/subnormal_lut_global,subnormal_lut_global,0.051203745476743008,0
bf16_e8m7,fp64,gemv,padded,scalar,1,7,padded/scalar/x1/subnormal_lut_shared,subnormal_lut_shared,0.05182296742675125,0
bf16_e8m7,fp64,gemv,padded,scalar,1,8,padded/scalar/x1/direct_masked,direct_masked,0.085207158337920197,0
bf16_e8m7,fp64,gemv,padded,thread_packet,2,1,padded/thread_packet/x2/native_scalar,native_scalar,0.021106487729295839,1
bf16_e8m7,fp64,gemv,padded,thread_packet,2,2,padded/thread_packet/x2/native_packed,native_packed,0.021117490977097683,1
bf16_e8m7,fp64,gemv,padded,thread_packet,2,3,padded/thread_packet/x2/prefix_lut_global,prefix_lut_global,0.041474500619028472,0
bf16_e8m7,fp64,gemv,padded,thread_packet,2,4,padded/thread_packet/x2/direct_branchy,direct_branchy,0.042636458401207451,0
bf16_e8m7,fp64,gemv,padded,thread_packet,2,5,padded/thread_packet/x2/prefix_lut_shared,prefix_lut_shared,0.04299949525712847,0
bf16_e8m7,fp64,gemv,padded,thread_packet,2,6,padded/thread_packet/x2/subnormal_lut_shared,subnormal_lut_shared,0.04850513655926561,0
bf16_e8m7,fp64,gemv,padded,thread_packet,2,7,padded/thread_packet/x2/subnormal_lut_global,subnormal_lut_global,0.048595121363417877,0
bf16_e8m7,fp64,gemv,padded,thread_packet,2,8,padded/thread_packet/x2/direct_masked,direct_masked,0.083844609179739224,0
bf16_e8m7,fp64,gemv,padded,thread_packet,4,1,padded/thread_packet/x4/native_packed,native_packed,0.017035664368512185,1
bf16_e8m7,fp64,gemv,padded,thread_packet,4,2,padded/thread_packet/x4/native_scalar,native_scalar,0.017036351492153663,1
bf16_e8m7,fp64,gemv,padded,thread_packet,4,3,padded/thread_packet/x4/prefix_lut_global,prefix_lut_global,0.040754170741065077,0
bf16_e8m7,fp64,gemv,padded,thread_packet,4,4,padded/thread_packet/x4/direct_branchy,direct_branchy,0.040845538815881446,0
bf16_e8m7,fp64,gemv,padded,thread_packet,4,5,padded/thread_packet/x4/prefix_lut_shared,prefix_lut_shared,0.042054539141447647,0
bf16_e8m7,fp64,gemv,padded,thread_packet,4,6,padded/thread_packet/x4/subnormal_lut_global,subnormal_lut_global,0.047214311848089802,0
bf16_e8m7,fp64,gemv,padded,thread_packet,4,7,padded/thread_packet/x4/subnormal_lut_shared,subnormal_lut_shared,0.047412464327544659,0
bf16_e8m7,fp64,gemv,padded,thread_packet,4,8,padded/thread_packet/x4/direct_masked,direct_masked,0.079968260937049743,0
bf16_e8m7,fp64,gemv,padded,thread_packet,8,1,padded/thread_packet/x8/native_packed,native_packed,0.015319667352069972,1
bf16_e8m7,fp64,gemv,padded,thread_packet,8,2,padded/thread_packet/x8/native_scalar,native_scalar,0.015326028364969924,1
bf16_e8m7,fp64,gemv,padded,thread_packet,8,3,padded/thread_packet/x8/direct_branchy,direct_branchy,0.038616845278235959,0
bf16_e8m7,fp64,gemv,padded,thread_packet,8,4,padded/thread_packet/x8/prefix_lut_global,prefix_lut_global,0.039082709820039807,0
bf16_e8m7,fp64,gemv,padded,thread_packet,8,5,padded/thread_packet/x8/prefix_lut_shared,prefix_lut_shared,0.040337750096779083,0
bf16_e8m7,fp64,gemv,padded,thread_packet,8,6,padded/thread_packet/x8/subnormal_lut_global,subnormal_lut_global,0.045271685001102208,0
bf16_e8m7,fp64,gemv,padded,thread_packet,8,7,padded/thread_packet/x8/subnormal_lut_shared,subnormal_lut_shared,0.04579806595997471,0
bf16_e8m7,fp64,gemv,padded,thread_packet,8,8,padded/thread_packet/x8/direct_masked,direct_masked,0.078162795021420428,0
e0m1,fp32,dot,dense,cooperative_shuffle,16,1,dense/cooperative_shuffle/x16/full_lut_global,full_lut_global,0.035625566665391281,1
e0m1,fp32,dot,dense,cooperative_shuffle,16,2,dense/cooperative_shuffle/x16/full_lut_shared,full_lut_shared,0.036008564909021337,1
e0m1,fp32,dot,dense,cooperative_shuffle,16,3,dense/cooperative_shuffle/x16/fixed_integer,fixed_integer,0.037364146051191122,0
e0m1,fp32,dot,dense,cooperative_shuffle,16,4,dense/cooperative_shuffle/x16/direct_branchy,direct_branchy,0.053859829009695444,0
e0m1,fp32,dot,dense,scalar,1,1,dense/scalar/x1/fixed_integer,fixed_integer,0.036032243539358827,1
e0m1,fp32,dot,dense,scalar,1,2,dense/scalar/x1/full_lut_shared,full_lut_shared,0.037008723362334191,1
e0m1,fp32,dot,dense,scalar,1,3,dense/scalar/x1/full_lut_global,full_lut_global,0.039247603455850905,0
e0m1,fp32,dot,dense,scalar,1,4,dense/scalar/x1/direct_branchy,direct_branchy,0.055751540194982768,1
e0m1,fp32,dot,dense,scalar,1,5,dense/scalar/x1/generic,generic,0.075131780558055444,1
e0m1,fp32,dot,dense,thread_packet,2,1,dense/thread_packet/x2/full_lut_shared,full_lut_shared,0.034493505643084163,1
e0m1,fp32,dot,dense,thread_packet,2,2,dense/thread_packet/x2/full_lut_global,full_lut_global,0.036859843070665824,1
e0m1,fp32,dot,dense,thread_packet,2,3,dense/thread_packet/x2/fixed_integer,fixed_integer,0.038235904693603516,0
e0m1,fp32,dot,dense,thread_packet,2,4,dense/thread_packet/x2/direct_branchy,direct_branchy,0.053867022196451828,0
e0m1,fp32,dot,dense,thread_packet,4,1,dense/thread_packet/x4/full_lut_shared,full_lut_shared,0.029925845150517667,1
e0m1,fp32,dot,dense,thread_packet,4,2,dense/thread_packet/x4/full_lut_global,full_lut_global,0.032501138570310409,1
e0m1,fp32,dot,dense,thread_packet,4,3,dense/thread_packet/x4/fixed_integer,fixed_integer,0.033047834629027648,0
e0m1,fp32,dot,dense,thread_packet,4,4,dense/thread_packet/x4/direct_branchy,direct_branchy,0.051186214102075453,0
e0m1,fp32,dot,dense,thread_packet,8,1,dense/thread_packet/x8/full_lut_shared,full_lut_shared,0.028517431683010526,1
e0m1,fp32,dot,dense,thread_packet,8,2,dense/thread_packet/x8/full_lut_global,full_lut_global,0.030687780156443502,1
e0m1,fp32,dot,dense,thread_packet,8,3,dense/thread_packet/x8/fixed_integer,fixed_integer,0.032761063609089883,0
e0m1,fp32,dot,dense,thread_packet,8,4,dense/thread_packet/x8/direct_branchy,direct_branchy,0.05386013663216923,0
e0m1,fp32,dot,padded,scalar,1,1,padded/scalar/x1/fixed_integer,fixed_integer,0.031980586178582043,1
e0m1,fp32,dot,padded,scalar,1,2,padded/scalar/x1/full_lut_shared,full_lut_shared,0.033694657980476841,1
e0m1,fp32,dot,padded,scalar,1,3,padded/scalar/x1/full_lut_global,full_lut_global,0.035526158151208131,0
e0m1,fp32,dot,padded,scalar,1,4,padded/scalar/x1/direct_branchy,direct_branchy,0.048608356199419833,1
e0m1,fp32,dot,padded,scalar,1,5,padded/scalar/x1/generic,generic,0.06279108788702753,1
e0m1,fp32,dot,padded,thread_packet,2,1,padded/thread_packet/x2/full_lut_shared,full_lut_shared,0.02403180352229323,1
e0m1,fp32,dot,padded,thread_packet,2,2,padded/thread_packet/x2/full_lut_global,full_lut_global,0.026902851690365645,1
e0m1,fp32,dot,padded,thread_packet,2,3,padded/thread_packet/x2/fixed_integer,fixed_integer,0.032223289893398011,0
e0m1,fp32,dot,padded,thread_packet,2,4,padded/thread_packet/x2/direct_branchy,direct_branchy,0.047491009872738674,0
e0m1,fp32,dot,padded,thread_packet,4,1,padded/thread_packet/x4/full_lut_shared,full_lut_shared,0.021162218921932006,1
e0m1,fp32,dot,padded,thread_packet,4,2,padded/thread_packet/x4/full_lut_global,full_lut_global,0.023526906696161264,1
e0m1,fp32,dot,padded,thread_packet,4,3,padded/thread_packet/x4/fixed_integer,fixed_integer,0.027037115977890599,0
e0m1,fp32,dot,padded,thread_packet,4,4,padded/thread_packet/x4/direct_branchy,direct_branchy,0.041371086583859559,0
e0m1,fp32,dot,padded,thread_packet,8,1,padded/thread_packet/x8/full_lut_shared,full_lut_shared,0.018995886319710484,1
e0m1,fp32,dot,padded,thread_packet,8,2,padded/thread_packet/x8/full_lut_global,full_lut_global,0.021810177883403198,1
e0m1,fp32,dot,padded,thread_packet,8,3,padded/thread_packet/x8/fixed_integer,fixed_integer,0.024326258400875954,0
e0m1,fp32,dot,padded,thread_packet,8,4,padded/thread_packet/x8/direct_branchy,direct_branchy,0.043225523724505194,0
e0m1,fp32,gemv,dense,cooperative_shuffle,16,1,dense/cooperative_shuffle/x16/full_lut_shared,full_lut_shared,0.030276058416362585,1
e0m1,fp32,gemv,dense,cooperative_shuffle,16,2,dense/cooperative_shuffle/x16/fixed_integer,fixed_integer,0.032010047414209292,1
e0m1,fp32,gemv,dense,cooperative_shuffle,16,3,dense/cooperative_shuffle/x16/full_lut_global,full_lut_global,0.033316128168417988,0
e0m1,fp32,gemv,dense,cooperative_shuffle,16,4,dense/cooperative_shuffle/x16/direct_branchy,direct_branchy,0.047537902794261969,0
e0m1,fp32,gemv,dense,scalar,1,1,dense/scalar/x1/full_lut_shared,full_lut_shared,0.037839799896363289,1
e0m1,fp32,gemv,dense,scalar,1,2,dense/scalar/x1/full_lut_global,full_lut_global,0.039623501067647587,1
e0m1,fp32,gemv,dense,scalar,1,3,dense/scalar/x1/fixed_integer,fixed_integer,0.043646400625055481,0
e0m1,fp32,gemv,dense,scalar,1,4,dense/scalar/x1/direct_branchy,direct_branchy,0.057373757719378055,1
e0m1,fp32,gemv,dense,scalar,1,5,dense/scalar/x1/generic,generic,0.075139940701998198,1
e0m1,fp32,gemv,dense,thread_packet,2,1,dense/thread_packet/x2/full_lut_shared,full_lut_shared,0.035572969552242401,1
e0m1,fp32,gemv,dense,thread_packet,2,2,dense/thread_packet/x2/full_lut_global,full_lut_global,0.038150579698624149,1
e0m1,fp32,gemv,dense,thread_packet,2,3,dense/thread_packet/x2/fixed_integer,fixed_integer,0.040072739625177461,0
e0m1,fp32,gemv,dense,thread_packet,2,4,dense/thread_packet/x2/direct_branchy,direct_branchy,0.05513763427734375,0
e0m1,fp32,gemv,dense,thread_packet,4,1,dense/thread_packet/x4/full_lut_shared,full_lut_shared,0.034742940874660719,1
e0m1,fp32,gemv,dense,thread_packet,4,2,dense/thread_packet/x4/full_lut_global,full_lut_global,0.036526552160850184,1
e0m1,fp32,gemv,dense,thread_packet,4,3,dense/thread_packet/x4/fixed_integer,fixed_integer,0.038352801573495805,0
e0m1,fp32,gemv,dense,thread_packet,4,4,dense/thread_packet/x4/direct_branchy,direct_branchy,0.05367191632588704,0
e0m1,fp32,gemv,dense,thread_packet,8,1,dense/thread_packet/x8/full_lut_shared,full_lut_shared,0.03379841389906002,1
e0m1,fp32,gemv,dense,thread_packet,8,2,dense/thread_packet/x8/full_lut_global,full_lut_global,0.036138190231950439,1
e0m1,fp32,gemv,dense,thread_packet,8,3,dense/thread_packet/x8/fixed_integer,fixed_integer,0.03753727012210422,0
e0m1,fp32,gemv,dense,thread_packet,8,4,dense/thread_packet/x8/direct_branchy,direct_branchy,0.054488629437564468,0
e0m1,fp32,gemv,padded,scalar,1,1,padded/scalar/x1/full_lut_shared,full_lut_shared,0.025288452853284883,1
e0m1,fp32,gemv,padded,scalar,1,2,padded/scalar/x1/full_lut_global,full_lut_global,0.026498694516074957,1
e0m1,fp32,gemv,padded,scalar,1,3,padded/scalar/x1/fixed_integer,fixed_integer,0.030045524080531929,0
e0m1,fp32,gemv,padded,scalar,1,4,padded/scalar/x1/direct_branchy,direct_branchy,0.045552356470198854,1
e0m1,fp32,gemv,padded,scalar,1,5,padded/scalar/x1/generic,generic,0.060689002275466919,1
e0m1,fp32,gemv,padded,thread_packet,2,1,padded/thread_packet/x2/full_lut_shared,full_lut_shared,0.021675468648205208,1
e0m1,fp32,gemv,padded,thread_packet,2,2,padded/thread_packet/x2/full_lut_global,full_lut_global,0.023779863625632818,1
e0m1,fp32,gemv,padded,thread_packet,2,3,padded/thread_packet/x2/fixed_integer,fixed_integer,0.027028210678992914,0
e0m1,fp32,gemv,padded,thread_packet,2,4,padded/thread_packet/x2/direct_branchy,direct_branchy,0.041205379469641326,0
e0m1,fp32,gemv,padded,thread_packet,4,1,padded/thread_packet/x4/full_lut_shared,full_lut_shared,0.01808554992482736,1
e0m1,fp32,gemv,padded,thread_packet,4,2,padded/thread_packet/x4/full_lut_global,full_lut_global,0.01980500654841278,1
e0m1,fp32,gemv,padded,thread_packet,4,3,padded/thread_packet/x4/fixed_integer,fixed_integer,0.023500686013717291,0
e0m1,fp32,gemv,padded,thread_packet,4,4,padded/thread_packet/x4/direct_branchy,direct_branchy,0.036986624822020531,0
e0m1,fp32,gemv,padded,thread_packet,8,1,padded/thread_packet/x8/full_lut_shared,full_lut_shared,0.016399798094991279,1
e0m1,fp32,gemv,padded,thread_packet,8,2,padded/thread_packet/x8/full_lut_global,full_lut_global,0.018452415942996112,1
e0m1,fp32,gemv,padded,thread_packet,8,3,padded/thread_packet/x8/fixed_integer,fixed_integer,0.021071282868545493,0
e0m1,fp32,gemv,padded,thread_packet,8,4,padded/thread_packet/x8/direct_branchy,direct_branchy,0.038078847885131842,0
e0m1,fp64,dot,dense,cooperative_shuffle,16,1,dense/cooperative_shuffle/x16/full_lut_global,full_lut_global,0.037501191939077069,1
e0m1,fp64,dot,dense,cooperative_shuffle,16,2,dense/cooperative_shuffle/x16/full_lut_shared,full_lut_shared,0.037501204581487743,1
e0m1,fp64,dot,dense,cooperative_shuffle,16,3,dense/cooperative_shuffle/x16/fixed_integer,fixed_integer,0.040575999480027422,0
e0m1,fp64,dot,dense,cooperative_shuffle,16,4,dense/cooperative_shuffle/x16/direct_masked,direct_masked,0.041537682215372719,0
e0m1,fp64,dot,dense,cooperative_shuffle,16,5,dense/cooperative_shuffle/x16/direct_branchy,direct_branchy,0.04164020757392628,0
e0m1,fp64,dot,dense,scalar,1,1,dense/scalar/x1/full_lut_shared,full_lut_shared,0.03767406778486948,1
e0m1,fp64,dot,dense,scalar,1,2,dense/scalar/x1/full_lut_global,full_lut_global,0.039606808142427258,1
e0m1,fp64,dot,dense,scalar,1,3,dense/scalar/x1/direct_branchy,direct_branchy,0.041489262329904658,1
e0m1,fp64,dot,dense,scalar,1,4,dense/scalar/x1/direct_masked,direct_masked,0.041504778610646331,0
e0m1,fp64,dot,dense,scalar,1,5,dense/scalar/x1/fixed_integer,fixed_integer,0.041830456047727352,0
e0m1,fp64,dot,dense,scalar,1,6,dense/scalar/x1/generic,generic,0.074866709342369664,1
e0m1,fp64,dot,dense,thread_packet,2,1,dense/thread_packet/x2/full_lut_shared,full_lut_shared,0.038447480860764417,1
e0m1,fp64,dot,dense,thread_packet,2,2,dense/thread_packet/x2/full_lut_global,full_lut_global,0.040630879582748844,1
e0m1,fp64,dot,dense,thread_packet,2,3,dense/thread_packet/x2/direct_masked,direct_masked,0.043107202832177463,0
e0m1,fp64,dot,dense,thread_packet,2,4,dense/thread_packet/x2/direct_branchy,direct_branchy,0.043211880323830248,0
e0m1,fp64,dot,dense,thread_packet,2,5,dense/thread_packet/x2/fixed_integer,fixed_integer,0.045181888454365285,0
e0m1,fp64,dot,dense,thread_packet,4,1,dense/thread_packet/x4/full_lut_shared,full_lut_shared,0.033979532278039321,1
e0m1,fp64,dot,dense,thread_packet,4,2,dense/thread_packet/x4/full_lut_global,full_lut_global,0.03615934219130329,1
e0m1,fp64,dot,dense,thread_packet,4,3,dense/thread_packet/x4/direct_masked,direct_masked,0.038170579941042004,0
e0m1,fp64,dot,dense,thread_packet,4,4,dense/thread_packet/x4/direct_branchy,direct_branchy,0.038172776083792409,0
e0m1,fp64,dot,dense,thread_packet,4,5,dense/thread_packet/x4/fixed_integer,fixed_integer,0.041106273137826076,0
e0m1,fp64,dot,dense,thread_packet,8,1,dense/thread_packet/x8/full_lut_shared,full_lut_shared,0.032226926963961122,1
e0m1,fp64,dot,dense,thread_packet,8,2,dense/thread_packet/x8/full_lut_global,full_lut_global,0.033862674302172824,1
e0m1,fp64,dot,dense,thread_packet,8,3,dense/thread_packet/x8/direct_branchy,direct_branchy,0.037712091672988168,0
e0m1,fp64,dot,dense,thread_packet,8,4,dense/thread_packet/x8/direct_masked,direct_masked,0.037799130863613556,0
e0m1,fp64,dot,dense,thread_packet,8,5,dense/thread_packet/x8/fixed_integer,fixed_integer,0.03850670512574491,0
e0m1,fp64,dot,padded,scalar,1,1,padded/scalar/x1/full_lut_shared,full_lut_shared,0.03403759136921844,1
e0m1,fp64,dot,padded,scalar,1,2,padded/scalar/x1/direct_masked,direct_masked,0.03524525307897311,1
e0m1,fp64,dot,padded,scalar,1,3,padded/scalar/x1/fixed_integer,fixed_integer,0.035304766875326854,0
e0m1,fp64,dot,padded,scalar,1,4,padded/scalar/x1/direct_branchy,direct_branchy,0.035354939102447504,1
e0m1,fp64,dot,padded,scalar,1,5,padded/scalar/x1/full_lut_global,full_lut_global,0.035696212958054162,0
e0m1,fp64,dot,padded,scalar,1,6,padded/scalar/x1/generic,generic,0.06241661463028346,1
