distribution,kernel,storage,storage_bits,arithmetic,family,lanes,m,n,useful_flops,logical_storage_bytes,modeled_load_instructions,report,kernel_role,kernel_name,block_size,grid_size,duration_ns,dram_read_bytes,dram_write_bytes,instructions,fp32_add_instructions,fp32_mul_instructions,fp32_fma_instructions,fp64_add_instructions,fp64_mul_instructions,fp64_fma_instructions,dram_percent_peak,sm_percent_peak,l1_hit_rate_percent,l2_hit_rate_percent,achieved_occupancy_percent,eligible_warps_per_scheduler,long_scoreboard_stall_percent,math_pipe_throttle_percent,mio_throttle_percent,registers_per_thread,shared_memory_bytes,duration_ms
normal_0_1,dot,bf16_e8m7,16,fp64,scalar_unrolled,8,1,134217728,2.68435e+08,5.36871e+08,2.68435e+08,bf16/fp64/dot/bf16_fp64_dot_20260810T181143Z_ncu_raw.csv,map,"void dot_map<storage::bf16_e8m7, 3, 1, 8>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *)","(256, 1, 1)","(528, 1, 1)",210720.0,536893696.0,2463744.0,37705984.0,0.0,0.0,0.0,1080816.0,0.0,134217728.0,55.61,45.6,87.46,1.36,45.72,0.37,nan,nan,nan,40.0,3072.0,0.21072
normal_0_1,dot,bf16_e8m7,16,fp64,scalar_unrolled,8,1,134217728,2.68435e+08,5.36871e+08,2.68435e+08,bf16/fp64/dot/bf16_fp64_dot_20260810T181143Z_ncu_raw.csv,finalize,"void dot_finalize<3>(const arithmetic<T1>::type *, unsigned long, double *)","(256, 1, 1)","(1, 1, 1)",3904.0,7680.0,0.0,718.0,0.0,0.0,0.0,783.0,0.0,0.0,0.04,0.03,0.0,53.41,10.94,0.07,nan,nan,nan,16.0,3072.0,0.003904
normal_0_1,dot,bf16_e8m7,16,fp64,vector_packet,8,1,134217728,2.68435e+08,5.36871e+08,3.35544e+07,bf16/fp64/dot/bf16_fp64_dot_20260810T181143Z_ncu_raw.csv,map,"void dot_map<storage::bf16_e8m7, 3, 2, 8>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *)","(256, 1, 1)","(528, 1, 1)",147200.0,536895488.0,2471936.0,32475776.0,0.0,0.0,0.0,1080816.0,0.0,134217728.0,79.66,65.68,0.0,0.67,46.86,0.48,nan,nan,nan,40.0,3072.0,0.1472
normal_0_1,dot,bf16_e8m7,16,fp64,vector_packet,8,1,134217728,2.68435e+08,5.36871e+08,3.35544e+07,bf16/fp64/dot/bf16_fp64_dot_20260810T181143Z_ncu_raw.csv,finalize,"void dot_finalize<3>(const arithmetic<T1>::type *, unsigned long, double *)","(256, 1, 1)","(1, 1, 1)",4000.0,7936.0,0.0,718.0,0.0,0.0,0.0,783.0,0.0,0.0,0.04,0.03,0.0,31.04,12.03,0.08,nan,nan,nan,16.0,3072.0,0.004
normal_0_1,gemv,bf16_e8m7,16,fp64,scalar_single,1,1024,65536,1.34218e+08,1.34349e+08,1.34218e+08,bf16/fp64/gemv/bf16_fp64_gemv_20260810T181143Z_ncu_raw.csv,main,"void gemv<bf16_e8m7, 3, 0, 1>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)","(256, 1, 1)","(1024, 1, 1)",132448.0,134357248.0,2400512.0,42745856.0,0.0,0.0,0.0,261120.0,0.0,67108864.0,22.43,45.95,43.55,20.13,95.9,0.82,nan,nan,nan,22.0,3072.0,0.13244799999999998
normal_0_1,gemv,bf16_e8m7,16,fp64,scalar_unrolled,2,1024,65536,1.34218e+08,1.34349e+08,1.34218e+08,bf16/fp64/gemv/bf16_fp64_gemv_20260810T181143Z_ncu_raw.csv,main,"void gemv<bf16_e8m7, 3, 1, 2>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)","(256, 1, 1)","(1024, 1, 1)",86688.0,134369536.0,2418432.0,29163520.0,0.0,0.0,0.0,523264.0,0.0,67108864.0,34.27,56.12,71.73,6.53,87.31,1.08,nan,nan,nan,26.0,3072.0,0.086688
normal_0_1,gemv,bf16_e8m7,16,fp64,vector_packet,2,1024,65536,1.34218e+08,1.34349e+08,6.71089e+07,bf16/fp64/gemv/bf16_fp64_gemv_20260810T181143Z_ncu_raw.csv,main,"void gemv<bf16_e8m7, 3, 2, 2>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)","(256, 1, 1)","(1024, 1, 1)",83392.0,134362368.0,2445824.0,29163520.0,0.0,0.0,0.0,523264.0,0.0,67108864.0,35.62,58.65,43.53,6.02,88.23,1.19,nan,nan,nan,24.0,3072.0,0.083392
normal_0_1,gemv,bf16_e8m7,16,fp64,scalar_unrolled,4,1024,65536,1.34218e+08,1.34349e+08,1.34218e+08,bf16/fp64/gemv/bf16_fp64_gemv_20260810T181143Z_ncu_raw.csv,main,"void gemv<bf16_e8m7, 3, 1, 4>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)","(256, 1, 1)","(1024, 1, 1)",82816.0,134382592.0,2442240.0,23945216.0,0.0,0.0,0.0,1047552.0,0.0,67108864.0,35.91,59.24,83.8,13.77,67.58,1.42,nan,nan,nan,32.0,3072.0,0.082816
normal_0_1,gemv,bf16_e8m7,16,fp64,vector_packet,4,1024,65536,1.34218e+08,1.34349e+08,3.35544e+07,bf16/fp64/gemv/bf16_fp64_gemv_20260810T181143Z_ncu_raw.csv,main,"void gemv<bf16_e8m7, 3, 2, 4>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)","(256, 1, 1)","(1024, 1, 1)",80096.0,134438656.0,2419968.0,21848064.0,0.0,0.0,0.0,1047552.0,0.0,67108864.0,37.13,61.3,40.49,8.67,67.28,1.33,nan,nan,nan,29.0,3072.0,0.080096
normal_0_1,gemv,bf16_e8m7,16,fp64,scalar_unrolled,8,1024,65536,1.34218e+08,1.34349e+08,1.34218e+08,bf16/fp64/gemv/bf16_fp64_gemv_20260810T181143Z_ncu_raw.csv,main,"void gemv<bf16_e8m7, 3, 1, 8>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)","(256, 1, 1)","(1024, 1, 1)",112064.0,134402560.0,2405376.0,19816448.0,0.0,0.0,0.0,2096128.0,0.0,67108864.0,26.52,42.83,91.85,14.81,80.13,0.54,nan,nan,nan,32.0,3072.0,0.112064
normal_0_1,gemv,bf16_e8m7,16,fp64,vector_packet,8,1024,65536,1.34218e+08,1.34349e+08,1.67772e+07,bf16/fp64/gemv/bf16_fp64_gemv_20260810T181143Z_ncu_raw.csv,main,"void gemv<bf16_e8m7, 3, 2, 8>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)","(256, 1, 1)","(1024, 1, 1)",67296.0,134425600.0,2444032.0,17719296.0,0.0,0.0,0.0,2096128.0,0.0,67108864.0,44.18,73.25,38.14,11.11,56.76,1.07,nan,nan,nan,40.0,3072.0,0.067296
normal_0_1,dot,fp16_e5m10,16,fp16,scalar_single,1,1,134217728,2.68435e+08,5.36871e+08,2.68435e+08,fp16/fp16/dot/fp16_fp16_dot_20260810T181143Z_ncu_raw.csv,map,"void dot_map<storage::fp16_e5m10, 0, 0, 1>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *)","(256, 1, 1)","(528, 1, 1)",499264.0,536879616.0,2484736.0,59142656.0,0.0,0.0,0.0,0.0,0.0,0.0,23.47,18.77,0.0,4.83,49.76,0.19,nan,nan,nan,18.0,1536.0,0.499264
normal_0_1,dot,fp16_e5m10,16,fp16,scalar_single,1,1,134217728,2.68435e+08,5.36871e+08,2.68435e+08,fp16/fp16/dot/fp16_fp16_dot_20260810T181143Z_ncu_raw.csv,finalize,"void dot_finalize<0>(const arithmetic<T1>::type *, unsigned long, double *)","(256, 1, 1)","(1, 1, 1)",3680.0,4864.0,0.0,752.0,0.0,0.0,0.0,783.0,0.0,0.0,0.03,0.03,0.0,40.14,11.71,0.08,nan,nan,nan,16.0,3072.0,0.0036799999999999997
normal_0_1,dot,fp16_e5m10,16,fp16,scalar_unrolled,2,1,134217728,2.68435e+08,5.36871e+08,2.68435e+08,fp16/fp16/dot/fp16_fp16_dot_20260810T181143Z_ncu_raw.csv,map,"void dot_map<storage::fp16_e5m10, 0, 1, 2>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *)","(256, 1, 1)","(528, 1, 1)",269728.0,536930816.0,2719488.0,38196480.0,0.0,0.0,0.0,0.0,0.0,0.0,43.48,21.93,50.0,0.9,49.83,0.24,nan,nan,nan,22.0,1536.0,0.26972799999999997
normal_0_1,dot,fp16_e5m10,16,fp16,scalar_unrolled,2,1,134217728,2.68435e+08,5.36871e+08,2.68435e+08,fp16/fp16/dot/fp16_fp16_dot_20260810T181143Z_ncu_raw.csv,finalize,"void dot_finalize<0>(const arithmetic<T1>::type *, unsigned long, double *)","(256, 1, 1)","(1, 1, 1)",3840.0,4864.0,0.0,752.0,0.0,0.0,0.0,783.0,0.0,0.0,0.03,0.03,0.0,41.57,12.35,0.08,nan,nan,nan,16.0,3072.0,0.0038399999999999997
normal_0_1,dot,fp16_e5m10,16,fp16,vector_packet,2,1,134217728,2.68435e+08,5.36871e+08,1.34218e+08,fp16/fp16/dot/fp16_fp16_dot_20260810T181143Z_ncu_raw.csv,map,"void dot_map<storage::fp16_e5m10, 0, 2, 2>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *)","(256, 1, 1)","(528, 1, 1)",269568.0,536884480.0,2453760.0,38196480.0,0.0,0.0,0.0,0.0,0.0,0.0,43.48,26.65,0.0,0.52,49.59,0.26,nan,nan,nan,22.0,1536.0,0.269568
normal_0_1,dot,fp16_e5m10,16,fp16,vector_packet,2,1,134217728,2.68435e+08,5.36871e+08,1.34218e+08,fp16/fp16/dot/fp16_fp16_dot_20260810T181143Z_ncu_raw.csv,finalize,"void dot_finalize<0>(const arithmetic<T1>::type *, unsigned long, double *)","(256, 1, 1)","(1, 1, 1)",3712.0,4864.0,0.0,752.0,0.0,0.0,0.0,783.0,0.0,0.0,0.03,0.03,0.0,49.09,10.86,0.09,nan,nan,nan,16.0,3072.0,0.003712
normal_0_1,dot,fp16_e5m10,16,fp16,scalar_unrolled,4,1,134217728,2.68435e+08,5.36871e+08,2.68435e+08,fp16/fp16/dot/fp16_fp16_dot_20260810T181143Z_ncu_raw.csv,map,"void dot_map<storage::fp16_e5m10, 0, 1, 4>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *)","(256, 1, 1)","(528, 1, 1)",164352.0,536891392.0,2434304.0,26660560.0,0.0,0.0,0.0,0.0,0.0,0.0,71.33,29.51,75.0,0.87,49.32,0.29,nan,nan,nan,26.0,1536.0,0.164352
normal_0_1,dot,fp16_e5m10,16,fp16,scalar_unrolled,4,1,134217728,2.68435e+08,5.36871e+08,2.68435e+08,fp16/fp16/dot/fp16_fp16_dot_20260810T181143Z_ncu_raw.csv,finalize,"void dot_finalize<0>(const arithmetic<T1>::type *, unsigned long, double *)","(256, 1, 1)","(1, 1, 1)",3616.0,5120.0,0.0,752.0,0.0,0.0,0.0,783.0,0.0,0.0,0.03,0.04,0.0,32.93,13.24,0.07,nan,nan,nan,16.0,3072.0,0.003616
normal_0_1,dot,fp16_e5m10,16,fp16,vector_packet,4,1,134217728,2.68435e+08,5.36871e+08,6.71089e+07,fp16/fp16/dot/fp16_fp16_dot_20260810T181143Z_ncu_raw.csv,map,"void dot_map<storage::fp16_e5m10, 0, 2, 4>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *)","(256, 1, 1)","(528, 1, 1)",161664.0,536912384.0,2528512.0,23527504.0,0.0,0.0,0.0,0.0,0.0,0.0,72.52,26.2,0.0,0.84,49.86,0.27,nan,nan,nan,26.0,1536.0,0.161664
normal_0_1,dot,fp16_e5m10,16,fp16,vector_packet,4,1,134217728,2.68435e+08,5.36871e+08,6.71089e+07,fp16/fp16/dot/fp16_fp16_dot_20260810T181143Z_ncu_raw.csv,finalize,"void dot_finalize<0>(const arithmetic<T1>::type *, unsigned long, double *)","(256, 1, 1)","(1, 1, 1)",4128.0,4864.0,0.0,752.0,0.0,0.0,0.0,783.0,0.0,0.0,0.03,0.03,0.0,33.5,12.24,0.09,nan,nan,nan,16.0,3072.0,0.004128
normal_0_1,dot,fp16_e5m10,16,fp16,scalar_unrolled,8,1,134217728,2.68435e+08,5.36871e+08,2.68435e+08,fp16/fp16/dot/fp16_fp16_dot_20260810T181143Z_ncu_raw.csv,map,"void dot_map<storage::fp16_e5m10, 0, 1, 8>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *)","(256, 1, 1)","(528, 1, 1)",199232.0,536920832.0,2678784.0,21447248.0,0.0,0.0,0.0,0.0,0.0,0.0,58.82,24.4,87.5,0.61,49.92,0.17,nan,nan,nan,29.0,1536.0,0.199232
normal_0_1,dot,fp16_e5m10,16,fp16,scalar_unrolled,8,1,134217728,2.68435e+08,5.36871e+08,2.68435e+08,fp16/fp16/dot/fp16_fp16_dot_20260810T181143Z_ncu_raw.csv,finalize,"void dot_finalize<0>(const arithmetic<T1>::type *, unsigned long, double *)","(256, 1, 1)","(1, 1, 1)",3680.0,4864.0,0.0,752.0,0.0,0.0,0.0,783.0,0.0,0.0,0.03,0.03,0.0,33.4,12.4,0.08,nan,nan,nan,16.0,3072.0,0.0036799999999999997
normal_0_1,dot,fp16_e5m10,16,fp16,vector_packet,8,1,134217728,2.68435e+08,5.36871e+08,3.35544e+07,fp16/fp16/dot/fp16_fp16_dot_20260810T181143Z_ncu_raw.csv,map,"void dot_map<storage::fp16_e5m10, 0, 2, 8>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *)","(256, 1, 1)","(528, 1, 1)",131872.0,536900352.0,2460416.0,17773008.0,0.0,0.0,0.0,0.0,0.0,0.0,88.86,27.32,0.0,0.57,49.7,0.27,nan,nan,nan,24.0,1536.0,0.131872
normal_0_1,dot,fp16_e5m10,16,fp16,vector_packet,8,1,134217728,2.68435e+08,5.36871e+08,3.35544e+07,fp16/fp16/dot/fp16_fp16_dot_20260810T181143Z_ncu_raw.csv,finalize,"void dot_finalize<0>(const arithmetic<T1>::type *, unsigned long, double *)","(256, 1, 1)","(1, 1, 1)",3712.0,4864.0,0.0,752.0,0.0,0.0,0.0,783.0,0.0,0.0,0.03,0.03,0.0,35.15,11.04,0.08,nan,nan,nan,16.0,3072.0,0.003712
normal_0_1,dot,fp16_e5m10,16,fp16,packed_arithmetic,2,1,134217728,2.68435e+08,5.36871e+08,1.34218e+08,fp16/fp16/dot/fp16_fp16_dot_20260810T181143Z_ncu_raw.csv,map,"void packed_arithmetic_dot_map<storage::fp16_e5m10, 2>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, storage::codec<T1>::storage_type *)","(256, 1, 1)","(528, 1, 1)",267168.0,536889344.0,2519040.0,29736064.0,0.0,0.0,0.0,0.0,0.0,0.0,43.87,17.89,0.0,0.91,49.46,0.19,nan,nan,nan,16.0,1536.0,0.26716799999999996
normal_0_1,dot,fp16_e5m10,16,fp16,packed_arithmetic,2,1,134217728,2.68435e+08,5.36871e+08,1.34218e+08,fp16/fp16/dot/fp16_fp16_dot_20260810T181143Z_ncu_raw.csv,finalize,"void dot_finalize<0>(const arithmetic<T1>::type *, unsigned long, double *)","(256, 1, 1)","(1, 1, 1)",3712.0,5120.0,0.0,752.0,0.0,0.0,0.0,783.0,0.0,0.0,0.03,0.03,0.0,31.69,10.6,0.09,nan,nan,nan,16.0,3072.0,0.003712
normal_0_1,dot,fp16_e5m10,16,fp16,packed_arithmetic,4,1,134217728,2.68435e+08,5.36871e+08,6.71089e+07,fp16/fp16/dot/fp16_fp16_dot_20260810T181143Z_ncu_raw.csv,map,"void packed_arithmetic_dot_map<storage::fp16_e5m10, 4>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, storage::codec<T1>::storage_type *)","(256, 1, 1)","(528, 1, 1)",161024.0,536896256.0,2428928.0,18214400.0,0.0,0.0,0.0,0.0,0.0,0.0,72.78,16.32,50.0,0.71,48.96,0.19,nan,nan,nan,20.0,1536.0,0.161024
normal_0_1,dot,fp16_e5m10,16,fp16,packed_arithmetic,4,1,134217728,2.68435e+08,5.36871e+08,6.71089e+07,fp16/fp16/dot/fp16_fp16_dot_20260810T181143Z_ncu_raw.csv,finalize,"void dot_finalize<0>(const arithmetic<T1>::type *, unsigned long, double *)","(256, 1, 1)","(1, 1, 1)",3744.0,5120.0,0.0,752.0,0.0,0.0,0.0,783.0,0.0,0.0,0.03,0.03,0.0,47.8,13.99,0.08,nan,nan,nan,16.0,3072.0,0.003744
normal_0_1,dot,fp16_e5m10,16,fp16,packed_arithmetic,8,1,134217728,2.68435e+08,5.36871e+08,3.35544e+07,fp16/fp16/dot/fp16_fp16_dot_20260810T181143Z_ncu_raw.csv,map,"void packed_arithmetic_dot_map<storage::fp16_e5m10, 8>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, storage::codec<T1>::storage_type *)","(256, 1, 1)","(528, 1, 1)",133440.0,536893696.0,2464768.0,12458320.0,0.0,0.0,0.0,0.0,0.0,0.0,87.83,18.59,75.0,0.74,49.78,0.16,nan,nan,nan,26.0,1536.0,0.13344
normal_0_1,dot,fp16_e5m10,16,fp16,packed_arithmetic,8,1,134217728,2.68435e+08,5.36871e+08,3.35544e+07,fp16/fp16/dot/fp16_fp16_dot_20260810T181143Z_ncu_raw.csv,finalize,"void dot_finalize<0>(const arithmetic<T1>::type *, unsigned long, double *)","(256, 1, 1)","(1, 1, 1)",3776.0,4864.0,0.0,752.0,0.0,0.0,0.0,783.0,0.0,0.0,0.03,0.03,0.0,36.41,11.67,0.09,nan,nan,nan,16.0,3072.0,0.003776
normal_0_1,gemv,fp16_e5m10,16,fp16,scalar_single,1,1024,65536,1.34218e+08,1.34349e+08,1.34218e+08,fp16/fp16/gemv/fp16_fp16_gemv_20260810T181143Z_ncu_raw.csv,main,"void gemv<fp16_e5m10, 0, 0, 1>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)","(256, 1, 1)","(1024, 1, 1)",125824.0,134356736.0,2470400.0,34375680.0,0.0,0.0,0.0,0.0,0.0,0.0,23.62,39.05,43.55,18.12,95.28,0.59,nan,nan,nan,18.0,1536.0,0.125824
normal_0_1,gemv,fp16_e5m10,16,fp16,scalar_unrolled,2,1024,65536,1.34218e+08,1.34349e+08,1.34218e+08,fp16/fp16/gemv/fp16_fp16_gemv_20260810T181143Z_ncu_raw.csv,main,"void gemv<fp16_e5m10, 0, 1, 2>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)","(256, 1, 1)","(1024, 1, 1)",72992.0,134364672.0,2432000.0,21850112.0,0.0,0.0,0.0,0.0,0.0,0.0,40.69,44.17,71.77,5.87,93.24,0.84,nan,nan,nan,18.0,1536.0,0.072992
normal_0_1,gemv,fp16_e5m10,16,fp16,vector_packet,2,1024,65536,1.34218e+08,1.34349e+08,6.71089e+07,fp16/fp16/gemv/fp16_fp16_gemv_20260810T181143Z_ncu_raw.csv,main,"void gemv<fp16_e5m10, 0, 2, 2>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)","(256, 1, 1)","(1024, 1, 1)",73504.0,134362880.0,2440448.0,21850112.0,0.0,0.0,0.0,0.0,0.0,0.0,40.44,51.95,43.55,5.86,93.16,0.96,nan,nan,nan,17.0,1536.0,0.073504
normal_0_1,gemv,fp16_e5m10,16,fp16,scalar_unrolled,4,1024,65536,1.34218e+08,1.34349e+08,1.34218e+08,fp16/fp16/gemv/fp16_fp16_gemv_20260810T181143Z_ncu_raw.csv,main,"void gemv<fp16_e5m10, 0, 1, 4>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)","(256, 1, 1)","(1024, 1, 1)",59520.0,134364928.0,2447360.0,15058944.0,0.0,0.0,0.0,0.0,0.0,0.0,49.96,43.01,85.88,6.67,93.78,0.68,nan,nan,nan,23.0,1536.0,0.059519999999999997
normal_0_1,gemv,fp16_e5m10,16,fp16,vector_packet,4,1024,65536,1.34218e+08,1.34349e+08,3.35544e+07,fp16/fp16/gemv/fp16_fp16_gemv_20260810T181143Z_ncu_raw.csv,main,"void gemv<fp16_e5m10, 0, 2, 4>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)","(256, 1, 1)","(1024, 1, 1)",48320.0,134364416.0,2543104.0,13494272.0,0.0,0.0,0.0,0.0,0.0,0.0,61.53,45.74,43.54,5.06,93.38,0.99,nan,nan,nan,22.0,1536.0,0.048319999999999995
normal_0_1,gemv,fp16_e5m10,16,fp16,scalar_unrolled,8,1024,65536,1.34218e+08,1.34349e+08,1.34218e+08,fp16/fp16/gemv/fp16_fp16_gemv_20260810T181143Z_ncu_raw.csv,main,"void gemv<fp16_e5m10, 0, 1, 8>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)","(256, 1, 1)","(1024, 1, 1)",108896.0,134438144.0,2452992.0,11697152.0,0.0,0.0,0.0,0.0,0.0,0.0,27.32,22.96,92.42,11.01,86.11,0.37,nan,nan,nan,32.0,1536.0,0.10889599999999999
normal_0_1,gemv,fp16_e5m10,16,fp16,vector_packet,8,1024,65536,1.34218e+08,1.34349e+08,1.67772e+07,fp16/fp16/gemv/fp16_fp16_gemv_20260810T181143Z_ncu_raw.csv,main,"void gemv<fp16_e5m10, 0, 2, 8>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)","(256, 1, 1)","(1024, 1, 1)",40960.0,134360832.0,2441728.0,10116096.0,0.0,0.0,0.0,0.0,0.0,0.0,72.48,45.98,43.53,4.25,92.47,0.87,nan,nan,nan,24.0,1536.0,0.040959999999999996
normal_0_1,gemv,fp16_e5m10,16,fp16,packed_arithmetic,2,1024,65536,1.34218e+08,1.34349e+08,6.71089e+07,fp16/fp16/gemv/fp16_fp16_gemv_20260810T181143Z_ncu_raw.csv,main,"void packed_arithmetic_gemv<fp16_e5m10, 2>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)","(256, 1, 1)","(1024, 1, 1)",71264.0,134380544.0,2447360.0,17500160.0,0.0,0.0,0.0,0.0,0.0,0.0,41.67,35.65,43.55,5.99,93.13,0.62,nan,nan,nan,16.0,1536.0,0.071264
normal_0_1,gemv,fp16_e5m10,16,fp16,packed_arithmetic,4,1024,65536,1.34218e+08,1.34349e+08,3.35544e+07,fp16/fp16/gemv/fp16_fp16_gemv_20260810T181143Z_ncu_raw.csv,main,"void packed_arithmetic_gemv<fp16_e5m10, 4>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)","(256, 1, 1)","(1024, 1, 1)",46912.0,134363392.0,2470656.0,10700800.0,0.0,0.0,0.0,0.0,0.0,0.0,63.29,33.68,71.77,4.86,94.05,0.6,nan,nan,nan,19.0,1536.0,0.046911999999999995
normal_0_1,gemv,fp16_e5m10,16,fp16,packed_arithmetic,8,1024,65536,1.34218e+08,1.34349e+08,1.67772e+07,fp16/fp16/gemv/fp16_fp16_gemv_20260810T181143Z_ncu_raw.csv,main,"void packed_arithmetic_gemv<fp16_e5m10, 8>(const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, const conditional<total_bits<8, unsigned char, codec<T1>::storage_type>::type *, unsigned long, unsigned long, unsigned long, double *)","(256, 1, 1)","(1024, 1, 1)",56864.0,134364672.0,2439936.0,7333888.0,0.0,0.0,0.0,0.0,0.0,0.0,52.28,24.15,85.89,6.02,96.16,0.3,nan,nan,nan,25.0,1536.0,0.056864
normal_0_1,dot,fp16_e5m10,16,fp64,scalar_single,1,1,134217728,2.68435e+08,5.36871e+08,2.68435e+08,fp16/fp64/dot/fp16_fp64_dot_20260810T181143Z_ncu_raw.csv,map,"void dot_map<storage::fp16_e5m10, 3, 0, 1>(const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, const std::conditional<total_bits<8, unsigned char, storage::codec<T1>::storage_type>::type *, unsigned long, arithmetic<T2>::type *)","(256, 1, 1)","(528, 1, 1)",514688.0,536880384.0,2659840.0,75911424.0,0.0,0.0,0.0,134640.0,0.0,134217728.0,22.78,20.54,0.0,8.63,49.61,0.25,nan,nan,nan,22.0,3072.0,0.5146879999999999
