distribution,kernel,storage,storage_bits,arithmetic,family,lanes,m,n,median_time_ms,hbm_floor_ms,stream_load_scaled_component_ms,stream_decode_scaled_component_ms,register_decode_scaled_component_ms,arithmetic_chain_scaled_component_ms,note
normal_0_1,dot,fp16_e5m10,16,fp16,vector_packet,8,1,65536,0.005368306846816305,6.148333195596934e-05,7.747660284159613e-05,7.729738464821939e-05,8.676185164219655e-06,2.4428293234370774e-06,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp16_e5m10,16,fp64,scalar_single,1,1,1048576,0.00713479410188901,0.0009837333112955094,0.006330567437249261,0.006467675840532458,0.0005066912663374484,0.00019579148186442963,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp16_e5m10,16,fp64,scalar_single,1,1,134217728,0.4880381861040669,0.1259178638458252,0.8103126319679054,0.8278625075881546,0.0648564820911934,0.025061309678646993,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp16_e5m10,16,fp64,scalar_single,1,1,16777216,0.06757445729106938,0.01573973298072815,0.10128907899598817,0.10348281344851933,0.008107060261399174,0.003132663709830874,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp16_e5m10,16,fp64,scalar_single,1,1,4096,0.005409564925741053,3.842708247248084e-06,2.4728779051754925e-05,2.5264358752079914e-05,1.9792627591306577e-06,7.648104760329283e-07,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp16_e5m10,16,fp64,scalar_single,1,1,65536,0.005415861986420205,6.148333195596934e-05,0.0003956604648280788,0.0004042297400332786,3.1668204146090524e-05,1.2236967616526852e-05,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp16_e5m10,16,fp64,scalar_unrolled,2,1,1048576,0.006383290935351617,0.0009837333112955094,0.003324178499834878,0.0034195881556062136,0.0003111991229945749,0.0001232254099554359,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp16_e5m10,16,fp64,scalar_unrolled,2,1,134217728,0.268493720463344,0.1259178638458252,0.4254948479788644,0.43770728391759534,0.039833487743305585,0.015772852474295794,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp16_e5m10,16,fp64,scalar_unrolled,2,1,16777216,0.04007414260197207,0.01573973298072815,0.05318685599735805,0.05471341048969942,0.004979185967913198,0.0019716065592869743,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp16_e5m10,16,fp64,scalar_unrolled,2,1,4096,0.005415081570191563,3.842708247248084e-06,1.2985072264979992e-05,1.3357766232836772e-05,1.2156215741975581e-06,4.813492576384214e-07,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp16_e5m10,16,fp64,scalar_unrolled,2,1,65536,0.005417914242132164,6.148333195596934e-05,0.00020776115623967988,0.00021372425972538835,1.944994518716093e-05,7.701588122214743e-06,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp16_e5m10,16,fp64,scalar_unrolled,4,1,1048576,0.006220156387243857,0.0009837333112955094,0.0018652600049972534,0.0019413636735648163,0.0002146018020400717,7.765151404000662e-05,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp16_e5m10,16,fp64,scalar_unrolled,4,1,134217728,0.17012072693217883,0.1259178638458252,0.23875328063964843,0.2484945502162965,0.027469030661129178,0.009939393797120848,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp16_e5m10,16,fp64,scalar_unrolled,4,1,16777216,0.027758445739746094,0.01573973298072815,0.029844160079956054,0.03106181877703706,0.003433628832641147,0.001242424224640106,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp16_e5m10,16,fp64,scalar_unrolled,4,1,4096,0.005412591570546191,3.842708247248084e-06,7.286171894520521e-06,7.583451849862564e-06,8.382882892190301e-07,3.033262267187759e-07,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp16_e5m10,16,fp64,scalar_unrolled,4,1,65536,0.005457192718627202,6.148333195596934e-05,0.00011657875031232833,0.00012133522959780102,1.3412612627504481e-05,4.853219627500414e-06,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp16_e5m10,16,fp64,scalar_unrolled,8,1,1048576,0.0069343152983097735,0.0009837333112955094,0.0013524736577307272,0.0014441593550145627,0.00017516777496644057,7.286131953337934e-05,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp16_e5m10,16,fp64,scalar_unrolled,8,1,134217728,0.16093773427216904,0.1259178638458252,0.17311662818953308,0.18485239744186402,0.022421475195704393,0.009326248900272555,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp16_e5m10,16,fp64,scalar_unrolled,8,1,16777216,0.02676763679042007,0.01573973298072815,0.021639578523691635,0.023106549680233002,0.002802684399463049,0.0011657811125340694,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp16_e5m10,16,fp64,scalar_unrolled,8,1,4096,0.0056056271513181604,3.842708247248084e-06,5.283100225510653e-06,5.641247480525635e-06,6.842491209626585e-07,2.8461452942726303e-07,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp16_e5m10,16,fp64,scalar_unrolled,8,1,65536,0.005732548418383913,6.148333195596934e-05,8.452960360817045e-05,9.025995968841017e-05,1.0947985935402536e-05,4.5538324708362085e-06,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp16_e5m10,16,fp64,vector_packet,2,1,1048576,0.006382641179601574,0.0009837333112955094,0.003299464852037564,0.003398891376412433,0.0003111991229945749,0.0001232254099554359,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp16_e5m10,16,fp64,vector_packet,2,1,134217728,0.26710171358925955,0.1259178638458252,0.4223315010608082,0.43505809618079144,0.039833487743305585,0.015772852474295794,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp16_e5m10,16,fp64,vector_packet,2,1,16777216,0.03992121025961654,0.01573973298072815,0.052791437632601024,0.05438226202259893,0.004979185967913198,0.0019716065592869743,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp16_e5m10,16,fp64,vector_packet,2,1,4096,0.005412507116943971,3.842708247248084e-06,1.2888534578271734e-05,1.3276919439111067e-05,1.2156215741975581e-06,4.813492576384214e-07,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp16_e5m10,16,fp64,vector_packet,2,1,65536,0.005415324286169832,6.148333195596934e-05,0.00020621655325234775,0.00021243071102577707,1.944994518716093e-05,7.701588122214743e-06,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp16_e5m10,16,fp64,vector_packet,4,1,1048576,0.0063056768808822964,0.0009837333112955094,0.001834666681668115,0.0019301280748745626,0.0002146018020400717,7.765151404000662e-05,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp16_e5m10,16,fp64,vector_packet,4,1,134217728,0.16766186820136175,0.1259178638458252,0.23483733525351871,0.24705639358394402,0.027469030661129178,0.009939393797120848,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp16_e5m10,16,fp64,vector_packet,4,1,16777216,0.027439012260080498,0.01573973298072815,0.02935466690668984,0.030882049197993002,0.003433628832641147,0.001242424224640106,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp16_e5m10,16,fp64,vector_packet,4,1,4096,0.005411641351107894,3.842708247248084e-06,7.166666725266074e-06,7.53956279247876e-06,8.382882892190301e-07,3.033262267187759e-07,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp16_e5m10,16,fp64,vector_packet,4,1,65536,0.005415523028515916,6.148333195596934e-05,0.00011466666760425718,0.00012063300467966016,1.3412612627504481e-05,4.853219627500414e-06,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp16_e5m10,16,fp64,vector_packet,8,1,1048576,0.006393230888362551,0.0009837333112955094,0.001239625645465538,0.0013504477087841478,0.00017516777496644057,7.286131953337934e-05,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp16_e5m10,16,fp64,vector_packet,8,1,134217728,0.13523113834965336,0.1259178638458252,0.15867208261958887,0.1728573067243709,0.022421475195704393,0.009326248900272555,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp16_e5m10,16,fp64,vector_packet,8,1,16777216,0.02333157977631088,0.01573973298072815,0.01983401032744861,0.021607163340546364,0.002802684399463049,0.0011657811125340694,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp16_e5m10,16,fp64,vector_packet,8,1,4096,0.0054491566695627,3.842708247248084e-06,4.842287677599758e-06,5.275186362438077e-06,6.842491209626585e-07,2.8461452942726303e-07,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp16_e5m10,16,fp64,vector_packet,8,1,65536,0.005456007532326572,6.148333195596934e-05,7.747660284159613e-05,8.440298179900923e-05,1.0947985935402536e-05,4.5538324708362085e-06,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp32_e8m23,32,fp32,scalar_single,1,1,1048576,0.0068771369040468424,0.001967466622591019,0.006511763979991277,0.00652527767750952,0.0005164107202967524,0.00018687573831110968,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp32_e8m23,32,fp32,scalar_single,1,1,134217728,0.4834962660266507,0.2518357276916504,0.8335057894388834,0.8352355427212186,0.0661005721979843,0.02392009450382204,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp32_e8m23,32,fp32,scalar_single,1,1,16777216,0.06751164015348968,0.0314794659614563,0.10418822367986043,0.10440444284015232,0.008262571524748038,0.002990011812977755,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp32_e8m23,32,fp32,scalar_single,1,1,4096,0.00520520259376365,7.685416494496167e-06,2.5436578046840925e-05,2.5489365927771563e-05,2.017229376159189e-06,7.299833527777722e-07,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp32_e8m23,32,fp32,scalar_single,1,1,65536,0.0052114197145025415,0.00012296666391193868,0.0004069852487494548,0.000407829854844345,3.2275670018547024e-05,1.1679733644444355e-05,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp32_e8m23,32,fp32,scalar_unrolled,2,1,1048576,0.006475801940436836,0.001967466622591019,0.0035545227654052505,0.003553431819785725,0.0002906027862930921,0.00011755818624911734,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp32_e8m23,32,fp32,scalar_unrolled,2,1,134217728,0.2997542381286621,0.2518357276916504,0.45497891397187207,0.4548392729325728,0.03719715664551579,0.01504744783988702,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp32_e8m23,32,fp32,scalar_unrolled,2,1,16777216,0.04504435361343057,0.0314794659614563,0.05687236424648401,0.0568549091165716,0.004649644580689474,0.0018809309799858774,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp32_e8m23,32,fp32,scalar_unrolled,2,1,4096,0.005207616422713236,7.685416494496167e-06,1.388485455236426e-05,1.3880593046037989e-05,1.135167133957391e-06,4.592116650356146e-07,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp32_e8m23,32,fp32,scalar_unrolled,2,1,65536,0.00521361096609336,0.00012296666391193868,0.00022215767283782816,0.00022208948873660782,1.8162674143318256e-05,7.347386640569834e-06,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp32_e8m23,32,fp32,scalar_unrolled,4,1,1048576,0.0067054964110417675,0.001967466622591019,0.0023736836654799326,0.0023771734261999323,0.00018211364579687485,7.327556647736617e-05,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp32_e8m23,32,fp32,scalar_unrolled,4,1,134217728,0.2559381743608895,0.2518357276916504,0.30383150918143137,0.30427819855359134,0.02331054666199998,0.00937927250910287,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp32_e8m23,32,fp32,scalar_unrolled,4,1,16777216,0.03889131420205954,0.0314794659614563,0.03797893864767892,0.03803477481919892,0.0029138183327499976,0.0011724090636378588,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp32_e8m23,32,fp32,scalar_unrolled,4,1,4096,0.005215756393193178,7.685416494496167e-06,9.272201818280987e-06,9.285833696093486e-06,7.113814288940424e-07,2.862326815522116e-07,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp32_e8m23,32,fp32,scalar_unrolled,4,1,65536,0.0053046225549694065,0.00012296666391193868,0.00014835522909249579,0.00014857333913749577,1.1382102862304678e-05,4.579722904835386e-06,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp32_e8m23,32,fp32,scalar_unrolled,8,1,1048576,0.008191201886076811,0.001967466622591019,0.002316575050354004,0.002315874993801117,0.00012838068991577277,4.953272352214614e-05,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp32_e8m23,32,fp32,scalar_unrolled,8,1,134217728,0.29880533031388823,0.2518357276916504,0.2965216064453125,0.29643199920654295,0.016432728309218915,0.006340188610834706,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp32_e8m23,32,fp32,scalar_unrolled,8,1,16777216,0.044785800576210025,0.0314794659614563,0.03706520080566406,0.03705399990081787,0.0020540910386523644,0.0007925235763543382,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp32_e8m23,32,fp32,scalar_unrolled,8,1,4096,0.005714491217912076,7.685416494496167e-06,9.049121290445328e-06,9.046386694535613e-06,5.014870699834874e-07,1.9348720125838336e-07,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp32_e8m23,32,fp32,scalar_unrolled,8,1,65536,0.005862219580288591,0.00012296666391193868,0.00014478594064712525,0.0001447421871125698,8.023793119735798e-06,3.0957952201341337e-06,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp32_e8m23,32,fp32,vector_packet,2,1,1048576,0.006453652648753268,0.001967466622591019,0.0035626438982558975,0.003548462056752407,0.0002906027862930921,0.00011755818624911734,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp32_e8m23,32,fp32,vector_packet,2,1,134217728,0.2989000806621477,0.2518357276916504,0.4560184189767549,0.4542031432643081,0.03719715664551579,0.01504744783988702,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp32_e8m23,32,fp32,vector_packet,2,1,16777216,0.04494936722975511,0.0314794659614563,0.05700230237209436,0.05677539290803851,0.004649644580689474,0.0018809309799858774,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp32_e8m23,32,fp32,vector_packet,2,1,4096,0.005207608207389307,7.685416494496167e-06,1.39165777275621e-05,1.386117990918909e-05,1.135167133957391e-06,4.592116650356146e-07,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp32_e8m23,32,fp32,vector_packet,2,1,65536,0.005212157113211495,0.00012296666391193868,0.0002226652436409936,0.00022177887854702544,1.8162674143318256e-05,7.347386640569834e-06,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp32_e8m23,32,fp32,vector_packet,4,1,1048576,0.006403028832246572,0.001967466622591019,0.002369298025815174,0.002349346876144409,0.00018211364579687485,7.327556647736617e-05,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp32_e8m23,32,fp32,vector_packet,4,1,134217728,0.2549201351101116,0.2518357276916504,0.30327014730434226,0.3007164001464844,0.02331054666199998,0.00937927250910287,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp32_e8m23,32,fp32,vector_packet,4,1,16777216,0.03870172751577277,0.0314794659614563,0.03790876841304278,0.03758955001831055,0.0029138183327499976,0.0011724090636378588,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp32_e8m23,32,fp32,vector_packet,4,1,4096,0.005207695909533239,7.685416494496167e-06,9.255070413340523e-06,9.177136234939098e-06,7.113814288940424e-07,2.862326815522116e-07,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp32_e8m23,32,fp32,vector_packet,4,1,65536,0.005211536216915609,0.00012296666391193868,0.00014808112661344837,0.00014683417975902557,1.1382102862304678e-05,4.579722904835386e-06,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp32_e8m23,32,fp32,vector_packet,8,1,1048576,0.0065258130397231814,0.001967466622591019,0.002051333324951038,0.002040203561825035,0.00012838068991577277,4.953272352214614e-05,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp32_e8m23,32,fp32,vector_packet,8,1,134217728,0.2514784018198649,0.2518357276916504,0.2625706655937329,0.26114605591360446,0.016432728309218915,0.006340188610834706,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp32_e8m23,32,fp32,vector_packet,8,1,16777216,0.03795135382449988,0.0314794659614563,0.03282133319921661,0.03264325698920056,0.0020540910386523644,0.0007925235763543382,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
normal_0_1,dot,fp32_e8m23,32,fp32,vector_packet,8,1,4096,0.005294487890425677,7.685416494496167e-06,8.013020800589993e-06,7.969545163379042e-06,5.014870699834874e-07,1.9348720125838336e-07,isolated_component_equivalents_can_exceed_kernel_time_and_do_not_sum
