gpu,compute_capability,multiprocessors,cuda_runtime,cuda_driver,dataset,variant,storage_type,arithmetic_type,access_kind,n,algorithmic_bytes,algorithmic_flops,arithmetic_intensity_flop_per_byte,blocks,threads,round,order_in_round,iterations,sample,total_time_ms,giga_elements_per_s,algorithmic_gb_per_s,gflop_per_s
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f32_f32,float32,float32,accessor,67108864,536870912,134217728,0.25,2112,256,1,1,315,14,0.15907850719633557,421.86003114282357,3374.8802491425886,843.72006228564715
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f32_f32,float32,float32,accessor,67108864,536870912,134217728,0.25,2112,256,1,1,315,15,0.15909475901770212,421.8169373670753,3374.5354989366024,843.6338747341506
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f32_f32,float32,float32,accessor,67108864,536870912,134217728,0.25,2112,256,1,1,315,16,0.15910705082000248,421.78434993380733,3374.2747994704587,843.56869986761467
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f32_f32,float32,float32,accessor,67108864,536870912,134217728,0.25,2112,256,1,1,315,17,0.15912756541418652,421.72997384409882,3373.8397907527906,843.45994768819764
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f32_f32,float32,float32,accessor,67108864,536870912,134217728,0.25,2112,256,1,1,315,18,0.15912381126767114,421.73992355620732,3373.9193884496585,843.47984711241463
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f32_f32,float32,float32,accessor,67108864,536870912,134217728,0.25,2112,256,1,1,315,19,0.15908561585441469,421.84118054654215,3374.7294443723372,843.6823610930843
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,67108864,536870912,134217728,0.25,2112,256,1,2,312,0,0.16032995321811774,418.56722747684626,3348.53781981477,837.13445495369251
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,67108864,536870912,134217728,0.25,2112,256,1,2,312,1,0.16034122613760141,418.53779976965251,3348.3023981572201,837.07559953930502
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,67108864,536870912,134217728,0.25,2112,256,1,2,312,2,0.16034143398969603,418.53725721520362,3348.298057721629,837.07451443040725
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,67108864,536870912,134217728,0.25,2112,256,1,2,312,3,0.1603085077725924,418.6232217643626,3348.9857741149008,837.24644352872519
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,67108864,536870912,134217728,0.25,2112,256,1,2,312,4,0.16036040966327375,418.48773111091327,3347.9018488873062,836.97546222182655
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,67108864,536870912,134217728,0.25,2112,256,1,2,312,5,0.16026471211360052,418.7376192485292,3349.9009539882336,837.4752384970584
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,67108864,536870912,134217728,0.25,2112,256,1,2,312,6,0.16038820071098131,418.41521821751599,3347.3217457401279,836.83043643503197
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,67108864,536870912,134217728,0.25,2112,256,1,2,312,7,0.16037220832629082,418.45694276068917,3347.6555420855134,836.91388552137835
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,67108864,536870912,134217728,0.25,2112,256,1,2,312,8,0.16029815184764373,418.65026655942972,3349.2021324754378,837.30053311885945
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,67108864,536870912,134217728,0.25,2112,256,1,2,312,9,0.16033785159771258,418.54660849751207,3348.3728679800965,837.09321699502414
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,67108864,536870912,134217728,0.25,2112,256,1,2,312,10,0.1603701542585324,418.46230247938735,3347.6984198350988,836.92460495877469
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,67108864,536870912,134217728,0.25,2112,256,1,2,312,11,0.16035262132302308,418.50805709507074,3348.0644567605659,837.01611419014148
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,67108864,536870912,134217728,0.25,2112,256,1,2,312,12,0.16027466456095377,418.7116172342881,3349.6929378743048,837.4232344685762
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,67108864,536870912,134217728,0.25,2112,256,1,2,312,13,0.16028964213835886,418.67249252495651,3349.3799401996521,837.34498504991302
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,67108864,536870912,134217728,0.25,2112,256,1,2,312,14,0.16038420261480871,418.42564857321963,3347.4051885857571,836.85129714643926
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,67108864,536870912,134217728,0.25,2112,256,1,2,312,15,0.16037620642246345,418.44651084476732,3347.5720867581385,836.89302168953463
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,67108864,536870912,134217728,0.25,2112,256,1,2,312,16,0.16033077239990234,418.5650888814709,3348.5207110517672,837.1301777629418
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,67108864,536870912,134217728,0.25,2112,256,1,2,312,17,0.16034420942648864,418.53001265235406,3348.2401012188325,837.06002530470812
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,67108864,536870912,134217728,0.25,2112,256,1,2,312,18,0.16033179943378156,418.56240768829235,3348.4992615063388,837.12481537658471
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,67108864,536870912,134217728,0.25,2112,256,1,2,312,19,0.16040646724211863,418.36757054630107,3346.9405643704085,836.73514109260213
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,67108864,536870912,134217728,0.25,2112,256,1,3,310,0,0.15904020494030369,421.96162929486638,3375.6930343589311,843.92325858973277
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,67108864,536870912,134217728,0.25,2112,256,1,3,310,1,0.1590085183420489,422.04571616496503,3376.3657293197202,844.09143232993006
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,67108864,536870912,134217728,0.25,2112,256,1,3,310,2,0.15914828392767136,421.67507147296152,3373.4005717836922,843.35014294592304
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,67108864,536870912,134217728,0.25,2112,256,1,3,310,3,0.15912278698336693,421.74263832504937,3373.941106600395,843.48527665009874
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,67108864,536870912,134217728,0.25,2112,256,1,3,310,4,0.15913466176679059,421.71116747869178,3373.6893398295342,843.42233495738355
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,67108864,536870912,134217728,0.25,2112,256,1,3,310,5,0.15902771488312753,421.99477021549092,3375.9581617239273,843.98954043098183
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,67108864,536870912,134217728,0.25,2112,256,1,3,310,6,0.15914715182396674,421.67807108624453,3373.4245686899562,843.35614217248906
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,67108864,536870912,134217728,0.25,2112,256,1,3,310,7,0.15915343992171749,421.66141073047936,3373.2912858438349,843.32282146095872
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,67108864,536870912,134217728,0.25,2112,256,1,3,310,8,0.15909336459252141,421.82063451786865,3374.5650761429492,843.64126903573731
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,67108864,536870912,134217728,0.25,2112,256,1,3,310,9,0.15905909384450606,421.91151966202375,3375.29215729619,843.8230393240475
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,67108864,536870912,134217728,0.25,2112,256,1,3,310,10,0.159080566898469,421.8545690928504,3374.8365527428032,843.70913818570079
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,67108864,536870912,134217728,0.25,2112,256,1,3,310,11,0.15922364265688005,421.4754974838545,3371.803979870836,842.95099496770899
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,67108864,536870912,134217728,0.25,2112,256,1,3,310,12,0.15917481453188004,421.60478840425617,3372.8383072340494,843.20957680851234
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,67108864,536870912,134217728,0.25,2112,256,1,3,310,13,0.15908470153808593,421.84360501775649,3374.7488401420519,843.68721003551298
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,67108864,536870912,134217728,0.25,2112,256,1,3,310,14,0.15910740513955393,421.78341065356744,3374.2672852285395,843.56682130713489
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,67108864,536870912,134217728,0.25,2112,256,1,3,310,15,0.15913269289078252,421.71638511803985,3373.7310809443188,843.4327702360797
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,67108864,536870912,134217728,0.25,2112,256,1,3,310,16,0.15907261756158644,421.87565043379124,3375.0052034703299,843.75130086758247
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,67108864,536870912,134217728,0.25,2112,256,1,3,310,17,0.15913847646405621,421.70105866985301,3373.6084693588241,843.40211733970602
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,67108864,536870912,134217728,0.25,2112,256,1,3,310,18,0.15909893897271926,421.80585510697324,3374.4468408557859,843.61171021394648
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,67108864,536870912,134217728,0.25,2112,256,1,3,310,19,0.15919071320564515,421.56268194682741,3372.5014555746193,843.12536389365482
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f32_f32,float32,float32,accessor,67108864,536870912,134217728,0.25,2112,256,2,0,315,0,0.15912645128038194,421.73292661289668,3373.8634129031734,843.46585322579335
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f32_f32,float32,float32,accessor,67108864,536870912,134217728,0.25,2112,256,2,0,315,1,0.15911608499193949,421.76040218309544,3374.0832174647635,843.52080436619087
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f32_f32,float32,float32,accessor,67108864,536870912,134217728,0.25,2112,256,2,0,315,2,0.15906508915008061,421.89561743923366,3375.1649395138693,843.79123487846732
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f32_f32,float32,float32,accessor,67108864,536870912,134217728,0.25,2112,256,2,0,315,3,0.1591187250046503,421.75340456026601,3374.027236482128,843.50680912053201
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f32_f32,float32,float32,accessor,67108864,536870912,134217728,0.25,2112,256,2,0,315,4,0.1591458517407614,421.68151582936713,3373.452126634937,843.36303165873426
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f32_f32,float32,float32,accessor,67108864,536870912,134217728,0.25,2112,256,2,0,315,5,0.15905411735413566,421.92472044330304,3375.3977635464244,843.84944088660609
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f32_f32,float32,float32,accessor,67108864,536870912,134217728,0.25,2112,256,2,0,315,6,0.15905574011424231,421.92041577247596,3375.3633261798077,843.84083154495193
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f32_f32,float32,float32,accessor,67108864,536870912,134217728,0.25,2112,256,2,0,315,7,0.15916230943467882,421.63791313635016,3373.1033050908013,843.27582627270033
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f32_f32,float32,float32,accessor,67108864,536870912,134217728,0.25,2112,256,2,0,315,8,0.1591975620814732,421.54454579935975,3372.356366394878,843.08909159871951
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f32_f32,float32,float32,accessor,67108864,536870912,134217728,0.25,2112,256,2,0,315,9,0.15909506177145338,421.81613466045002,3374.5290772836001,843.63226932090004
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f32_f32,float32,float32,accessor,67108864,536870912,134217728,0.25,2112,256,2,0,315,10,0.15909821041046626,421.80778669264805,3374.4622935411844,843.6155733852961
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f32_f32,float32,float32,accessor,67108864,536870912,134217728,0.25,2112,256,2,0,315,11,0.15914270310174852,421.68985879983245,3373.5188703986596,843.3797175996649
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f32_f32,float32,float32,accessor,67108864,536870912,134217728,0.25,2112,256,2,0,315,12,0.15914249722919768,421.69040431324595,3373.5232345059676,843.3808086264919
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f32_f32,float32,float32,accessor,67108864,536870912,134217728,0.25,2112,256,2,0,315,13,0.1590396941654266,421.96298447478216,3375.7038757982573,843.92596894956432
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f32_f32,float32,float32,accessor,67108864,536870912,134217728,0.25,2112,256,2,0,315,14,0.15906468951512898,421.89667741197292,3375.1734192957833,843.79335482394583
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f32_f32,float32,float32,accessor,67108864,536870912,134217728,0.25,2112,256,2,0,315,15,0.15907992408389138,421.85627373451536,3374.8501898761228,843.71254746903071
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f32_f32,float32,float32,accessor,67108864,536870912,134217728,0.25,2112,256,2,0,315,16,0.15909374176509797,421.81963448371391,3374.5570758697113,843.63926896742782
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f32_f32,float32,float32,accessor,67108864,536870912,134217728,0.25,2112,256,2,0,315,17,0.1590152074420263,422.02796247941581,3376.2236998353264,844.05592495883161
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f32_f32,float32,float32,accessor,67108864,536870912,134217728,0.25,2112,256,2,0,315,18,0.15905980912465897,421.90962235724288,3375.276978857943,843.81924471448576
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f32_f32,float32,float32,accessor,67108864,536870912,134217728,0.25,2112,256,2,0,315,19,0.15920080760168651,421.53595205310427,3372.2876164248341,843.07190410620854
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,67108864,536870912,134217728,0.25,2112,256,2,1,312,0,0.16032728782066932,418.57418604288489,3348.5934883430791,837.14837208576978
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,67108864,536870912,134217728,0.25,2112,256,2,1,312,1,0.1603232774979029,418.58465624792262,3348.677249983381,837.16931249584525
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,67108864,536870912,134217728,0.25,2112,256,2,1,312,2,0.16036821023011819,418.46737519676151,3347.7390015740921,836.93475039352302
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,67108864,536870912,134217728,0.25,2112,256,2,1,312,3,0.16035241347092849,418.50859957381726,3348.0687965905381,837.01719914763453
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,67108864,536870912,134217728,0.25,2112,256,2,1,312,4,0.16033087021265274,418.56483352825967,3348.5186682260774,837.12966705651934
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,67108864,536870912,134217728,0.25,2112,256,2,1,312,5,0.16031455993652344,418.60741798232027,3348.8593438585622,837.21483596464054
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,67108864,536870912,134217728,0.25,2112,256,2,1,312,6,0.16037251399113581,418.45614519523758,3347.6491615619007,836.91229039047516
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,67108864,536870912,134217728,0.25,2112,256,2,1,312,7,0.16040523235614484,418.37079136545498,3346.9663309236398,836.74158273090995
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,67108864,536870912,134217728,0.25,2112,256,2,1,312,8,0.1602618510906513,418.74509462666958,3349.9607570133567,837.49018925333917
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,67108864,536870912,134217728,0.25,2112,256,2,1,312,9,0.16031691966912684,418.60125642698176,3348.8100514158541,837.20251285396353
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,67108864,536870912,134217728,0.25,2112,256,2,1,312,10,0.16021292026226336,418.87298408982849,3350.9838727186279,837.74596817965698
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,67108864,536870912,134217728,0.25,2112,256,2,1,312,11,0.16037251399113581,418.45614519523758,3347.6491615619007,836.91229039047516
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,67108864,536870912,134217728,0.25,2112,256,2,1,312,12,0.16024820621197039,418.78075010231868,3350.2460008185494,837.56150020463735
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,67108864,536870912,134217728,0.25,2112,256,2,1,312,13,0.16032461019662711,418.58117676191813,3348.649414095345,837.16235352383626
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,67108864,536870912,134217728,0.25,2112,256,2,1,312,14,0.16031118539663461,418.61622964088451,3348.9298371270761,837.23245928176902
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,67108864,536870912,134217728,0.25,2112,256,2,1,312,15,0.16028840725238508,418.67571804074703,3349.4057443259762,837.35143608149406
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,67108864,536870912,134217728,0.25,2112,256,2,1,312,16,0.16035487101628229,418.50218565038676,3348.0174852030941,837.00437130077353
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,67108864,536870912,134217728,0.25,2112,256,2,1,312,17,0.16031507345346305,418.60607711027654,3348.8486168822124,837.21215422055309
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,67108864,536870912,134217728,0.25,2112,256,2,1,312,18,0.16033743589352339,418.5476936563058,3348.3815492504464,837.09538731261159
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,accessor_f64_f32,float32,float64,accessor,67108864,536870912,134217728,0.25,2112,256,2,1,312,19,0.16034266887566981,418.53403383248167,3348.2722706598533,837.06806766496334
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,67108864,536870912,134217728,0.25,2112,256,2,2,310,0,0.15915767300513484,421.65019588992664,3373.2015671194131,843.30039177985327
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,67108864,536870912,134217728,0.25,2112,256,2,2,310,1,0.15907014416110132,421.88221022817589,3375.0576818254071,843.76442045635179
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,67108864,536870912,134217728,0.25,2112,256,2,2,310,2,0.15913259444698211,421.71664600339642,3373.7331680271714,843.43329200679284
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,67108864,536870912,134217728,0.25,2112,256,2,2,310,3,0.159149416031376,421.67207190235382,3373.3765752188306,843.34414380470764
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,67108864,536870912,134217728,0.25,2112,256,2,2,310,4,0.15907272831086189,421.87535671642615,3375.0028537314092,843.75071343285231
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,67108864,536870912,134217728,0.25,2112,256,2,2,310,5,0.15911339790590348,421.76752481702925,3374.140198536234,843.53504963405851
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,67108864,536870912,134217728,0.25,2112,256,2,2,310,6,0.15905838012695311,421.91341283896372,3375.3073027117098,843.82682567792745
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,67108864,536870912,134217728,0.25,2112,256,2,2,310,7,0.15909129727271296,421.82611588717231,3374.6089270973785,843.65223177434461
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,67108864,536870912,134217728,0.25,2112,256,2,2,310,8,0.15912516194005166,421.73634378001378,3373.8907502401103,843.47268756002757
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,67108864,536870912,134217728,0.25,2112,256,2,2,310,9,0.15904753900343371,421.94217163304347,3375.5373730643478,843.88434326608694
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,67108864,536870912,134217728,0.25,2112,256,2,2,310,10,0.15906033669748615,421.90822296342225,3375.265783707378,843.81644592684449
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,67108864,536870912,134217728,0.25,2112,256,2,2,310,11,0.15913951012396044,421.69831959219988,3373.586556737599,843.39663918439976
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,67108864,536870912,134217728,0.25,2112,256,2,2,310,12,0.15908397551505796,421.84553021588192,3374.7642417270554,843.69106043176384
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,67108864,536870912,134217728,0.25,2112,256,2,2,310,13,0.15911721260316911,421.75741330616677,3374.0593064493341,843.51482661233354
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,67108864,536870912,134217728,0.25,2112,256,2,2,310,14,0.15909006672520792,421.82937867463068,3374.6350293970454,843.65875734926135
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,67108864,536870912,134217728,0.25,2112,256,2,2,310,15,0.15912474355389994,421.73745264996057,3373.8996211996846,843.47490529992115
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,67108864,536870912,134217728,0.25,2112,256,2,2,310,16,0.15908284341135331,421.84853225480259,3374.7882580384207,843.69706450960518
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,67108864,536870912,134217728,0.25,2112,256,2,2,310,17,0.15909863133584298,421.8066707207505,3374.453365766004,843.61334144150101
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,67108864,536870912,134217728,0.25,2112,256,2,2,310,18,0.15910121548560358,421.79981966305223,3374.3985573044179,843.59963932610447
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f32,float32,float32,raw,67108864,536870912,134217728,0.25,2112,256,2,2,310,19,0.15912402983634702,421.73934426509243,3373.9147541207394,843.47868853018485
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f64,float32,float64,raw,67108864,536870912,134217728,0.25,2112,256,2,3,309,0,0.16035489819968016,418.50211470580354,3348.0169176464283,837.00422941160707
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f64,float32,float64,raw,67108864,536870912,134217728,0.25,2112,256,2,3,309,1,0.16031999804055422,418.59321868893909,3348.7457495115127,837.18643737787818
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f64,float32,float64,raw,67108864,536870912,134217728,0.25,2112,256,2,3,309,2,0.16032787434105733,418.57265479141029,3348.5812383312823,837.14530958282057
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f64,float32,float64,raw,67108864,536870912,134217728,0.25,2112,256,2,3,309,3,0.16030964033503362,418.62026425702248,3348.9621140561799,837.24052851404497
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f64,float32,float64,raw,67108864,536870912,134217728,0.25,2112,256,2,3,309,4,0.16028386335156883,418.68758711413449,3349.5006969130759,837.37517422826897
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f64,float32,float64,raw,67108864,536870912,134217728,0.25,2112,256,2,3,309,5,0.1601854713217726,418.94476100891234,3351.5580880712987,837.88952201782467
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f64,float32,float64,raw,67108864,536870912,134217728,0.25,2112,256,2,3,309,6,0.16030052950467105,418.64405693085683,3349.1524554468547,837.28811386171367
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f64,float32,float64,raw,67108864,536870912,134217728,0.25,2112,256,2,3,309,7,0.16032134367810097,418.58970527806713,3348.717642224537,837.17941055613426
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f64,float32,float64,raw,67108864,536870912,134217728,0.25,2112,256,2,3,309,8,0.16034671326671218,418.52347723757015,3348.1878179005612,837.0469544751403
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f64,float32,float64,raw,67108864,536870912,134217728,0.25,2112,256,2,3,309,9,0.16028530775150435,418.68381413997787,3349.470513119823,837.36762827995574
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f64,float32,float64,raw,67108864,536870912,134217728,0.25,2112,256,2,3,309,10,0.16031596112791388,418.60375927543959,3348.8300742035167,837.20751855087917
NVIDIA H200 NVL,9.0,132,13010,13030,signed_uniform_seed0,raw_f64,float32,float64,raw,67108864,536870912,134217728,0.25,2112,256,2,3,309,11,0.16035500930736751,418.50182473168729,3348.0145978534983,837.00364946337459
