mode,stage,kernel,family,k,observed_instructions,n,rows,cols,storage,arithmetic,left_seed,right_seed,round,order,ms,result,valid,job_id,node
full,initial,dot,raw_fp64,0,0,67108864,0,0,float64,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,1,46,0.304159999,3.0947540227476065e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,gemv,add32f,4,4,67108864,4096,16384,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,1,47,0.132735997,3.0953583771521337e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,gemv,rot32,12,12,67108864,4096,16384,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,1,48,0.188416004,3.0673673959263694e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,dot,add32f,1,1,67108864,0,0,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,1,49,0.272992015,3.0947569742293295e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,dot,mul32f,1,1,67108864,0,0,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,1,50,0.274143994,3.0953731071926896e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,dot,fma32f,12,12,67108864,0,0,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,1,51,0.287903994,3.1022266969818876e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,dot,rot32,16,16,67108864,0,0,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,1,52,0.325280011,3.0946720694117992e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,gemv,raw_fp32,0,0,67108864,4096,16384,float32,fp32,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,1,53,0.125376001,3.0953465694068725e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,gemv,mul32f,32,32,67108864,4096,16384,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,1,54,0.229727998,3.1152226217402299e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,gemv,add32f,12,12,67108864,4096,16384,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,1,55,0.153055996,3.0953819909282565e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,dot,fma32f,16,16,67108864,0,0,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,1,56,0.295327991,3.1047215867147757e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,dot,rot32,24,24,67108864,0,0,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,1,57,0.384512007,3.0946069675339479e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,dot,u32_base,0,0,67108864,0,0,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,1,58,0.272064,3.0947540227645881e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,dot,rot32,12,12,67108864,0,0,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,1,59,0.308192015,3.0949154228298137e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,dot,add32f,24,24,67108864,0,0,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,1,60,0.311008006,3.094824858306681e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,dot,rot32,8,8,67108864,0,0,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,1,61,0.292800009,3.0945812995030167e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,gemv,fma32f,12,12,67108864,4096,16384,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,1,62,0.154495999,3.1028206699593017e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,gemv,add32f,24,24,67108864,4096,16384,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,1,63,0.194976002,3.0954174117568561e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,gemv,add32f,16,16,67108864,4096,16384,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,1,64,0.164928004,3.0953937978486463e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,dot,mul32f,16,16,67108864,0,0,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,1,65,0.293695986,3.1046742473747996e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,dot,add32f,12,12,67108864,0,0,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,1,66,0.287808001,3.0947894404343792e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,gemv,rot32,16,16,67108864,4096,16384,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,1,67,0.223488003,3.0767763668980005e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,dot,rot32,1,1,67108864,0,0,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,1,68,0.272608012,3.0949637211454223e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,gemv,add32f,1,1,67108864,4096,16384,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,1,69,0.129152,3.0953495220103563e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,gemv,mul32f,1,1,67108864,4096,16384,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,1,70,0.129408002,3.095965772141192e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,dot,fma32f,24,24,67108864,0,0,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,1,71,0.311583996,3.1097173720911305e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,dot,fma32f,2,2,67108864,0,0,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,2,0,0.273312002,3.0959982204315379e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,dot,mul32f,12,12,67108864,0,0,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,2,1,0.287999988,3.1021912137986099e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,gemv,fma32f,16,16,67108864,4096,16384,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,2,2,0.168032005,3.1053160353097935e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,gemv,fma32f,8,8,67108864,4096,16384,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,2,3,0.142432004,3.1003273057730459e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,gemv,mul32f,24,24,67108864,4096,16384,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,2,4,0.193823993,3.1102416755572741e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,gemv,fma32f,32,32,67108864,4096,16384,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,2,5,0.237215996,3.115317536200015e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,dot,add32f,24,24,67108864,0,0,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,2,6,0.310943991,3.094824858306681e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,gemv,rot32,1,1,67108864,4096,16384,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,2,7,0.130400002,3.0896900490555979e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,dot,fma32f,1,1,67108864,0,0,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,2,8,0.273151994,3.095376059240828e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,dot,mul32f,1,1,67108864,0,0,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,2,9,0.272736013,3.0953731071926896e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,gemv,rot32,24,24,67108864,4096,16384,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,2,10,0.295616001,3.0970817092180514e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,gemv,mul32f,16,16,67108864,4096,16384,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,2,11,0.163967997,3.1052686914473823e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,gemv,fp32_to_fp64,0,0,67108864,4096,16384,float32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,2,12,0.126399994,3.095346570299221e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,gemv,fma32f,24,24,67108864,4096,16384,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,2,13,0.198719993,3.1103127760242032e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,gemv,add32f,12,12,67108864,4096,16384,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,2,14,0.153183997,3.0953819909282565e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,gemv,add32f,32,32,67108864,4096,16384,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,2,15,0.230048001,3.0954410257552857e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,gemv,raw_fp32,0,0,67108864,4096,16384,float32,fp32,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,2,16,0.125599995,3.0953465694068725e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,dot,rot32,1,1,67108864,0,0,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,2,17,0.272704005,3.0949637211454223e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,dot,rot32,4,4,67108864,0,0,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,2,18,0.276959985,3.0947088930771505e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,gemv,add32f,8,8,67108864,4096,16384,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,2,19,0.140735999,3.0953701840303414e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,gemv,rot32,8,8,67108864,4096,16384,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,2,20,0.161344007,3.1169875819646108e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,gemv,mul32f,2,2,67108864,4096,16384,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,2,21,0.130239993,3.0965850983359578e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,dot,add32f,32,32,67108864,0,0,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,2,22,0.330688,3.0948484703342411e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,gemv,add32f,4,4,67108864,4096,16384,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,2,23,0.133151993,3.0953583771521337e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,dot,fma32f,32,32,67108864,0,0,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,2,24,0.331775993,3.1147211771942209e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,dot,add32f,4,4,67108864,0,0,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,2,25,0.277152002,3.0947658286319437e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,dot,fma32f,8,8,67108864,0,0,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,2,26,0.282911986,3.0997338075535274e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,gemv,add32f,2,2,67108864,4096,16384,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,2,27,0.130048007,3.0953524737228929e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,gemv,add32f,1,1,67108864,4096,16384,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,2,28,0.130879998,3.0953495220103563e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,gemv,raw_fp64,0,0,67108864,4096,16384,float64,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,2,29,0.154016003,3.0953465709152457e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,dot,fma32f,16,16,67108864,0,0,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,2,30,0.295136005,3.1047215867147757e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,dot,rot32,32,32,67108864,0,0,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,2,31,0.479552001,3.0947540227645881e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,gemv,mul32f,32,32,67108864,4096,16384,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,2,32,0.230207995,3.1152226217402299e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,dot,mul32f,2,2,67108864,0,0,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,2,33,0.274944007,3.0959923154506319e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,dot,fma32f,12,12,67108864,0,0,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,2,34,0.287743986,3.1022266969818876e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,dot,raw_fp32,0,0,67108864,0,0,float32,fp32,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,2,35,0.266175985,3.0947541751442674e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,dot,fma32f,4,4,67108864,0,0,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,2,36,0.275743991,3.0972429169760245e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,dot,rot32,8,8,67108864,0,0,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,2,37,0.293792009,3.0945812995030167e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,gemv,mul32f,1,1,67108864,4096,16384,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,2,38,0.129152,3.095965772141192e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,gemv,mul32f,8,8,67108864,4096,16384,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,2,39,0.141663998,3.1003036623896445e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,gemv,rot32,12,12,67108864,4096,16384,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,2,40,0.187904,3.0673673959263694e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,dot,fp32_to_fp64,0,0,67108864,0,0,float32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,2,41,0.268480003,3.0947540227645881e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,dot,rot32,16,16,67108864,0,0,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,2,42,0.325727999,3.0946720694117992e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,dot,mul32f,32,32,67108864,0,0,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,2,43,0.331488013,3.114626270591475e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,dot,mul32f,4,4,67108864,0,0,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,2,44,0.276544005,3.0972311034642838e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,dot,add32f,8,8,67108864,0,0,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,2,45,0.281055987,3.0947776345218447e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,gemv,mul32f,4,4,67108864,4096,16384,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,2,46,0.131807998,3.0978241223949369e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,gemv,rot32,32,32,67108864,4096,16384,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,2,47,0.367743999,3.095346570299221e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,dot,mul32f,8,8,67108864,0,0,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,2,48,0.281984001,3.0997101663116908e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,gemv,fma32f,12,12,67108864,4096,16384,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,2,49,0.152575999,3.1028206699593017e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,dot,rot32,12,12,67108864,0,0,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,2,50,0.308447987,3.0949154228298137e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,gemv,add32f,16,16,67108864,4096,16384,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,2,51,0.166207999,3.0953937978486463e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,dot,add32f,2,2,67108864,0,0,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,2,52,0.273375988,3.0947599256954853e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,gemv,rot32,16,16,67108864,4096,16384,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,2,53,0.223519996,3.0767763668980005e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,dot,mul32f,16,16,67108864,0,0,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,2,54,0.294528008,3.1046742473747996e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,dot,mul32f,24,24,67108864,0,0,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,2,55,0.314527988,3.1096462776557731e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,gemv,fma32f,1,1,67108864,4096,16384,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,2,56,0.129695997,3.0959687244421644e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,dot,raw_fp64,0,0,67108864,0,0,float64,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,2,57,0.304288,3.0947540227476065e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,dot,rot32,24,24,67108864,0,0,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,2,58,0.385951996,3.0946069675339479e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,gemv,add32f,24,24,67108864,4096,16384,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,2,59,0.194624007,3.0954174117568561e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,gemv,u32_base,0,0,67108864,4096,16384,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,2,60,0.128639996,3.095346570299221e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,dot,fma32f,24,24,67108864,0,0,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,2,61,0.311776012,3.1097173720911305e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,gemv,fma32f,4,4,67108864,4096,16384,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,2,62,0.133087993,3.0978359369106746e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,gemv,rot32,4,4,67108864,4096,16384,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,2,63,0.137952,3.1007037939006973e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,gemv,fma32f,2,2,67108864,4096,16384,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,2,64,0.131359994,3.0965910036864867e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,gemv,mul32f,12,12,67108864,4096,16384,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,2,65,0.151679993,3.1027851838364199e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,dot,rot32,2,2,67108864,0,0,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,2,66,0.275296003,3.0947084046832265e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,dot,u32_base,0,0,67108864,0,0,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,2,67,0.272159994,3.0947540227645881e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,dot,add32f,1,1,67108864,0,0,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,2,68,0.274080008,3.0947569742293295e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,dot,add32f,12,12,67108864,0,0,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,2,69,0.288096011,3.0947894404343792e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,gemv,rot32,2,2,67108864,4096,16384,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,2,70,0.130336002,3.098833323643886e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,dot,add32f,16,16,67108864,0,0,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,2,71,0.293792009,3.0948012463693605e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,dot,rot32,24,24,67108864,0,0,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,3,0,0.386976004,3.0946069675339479e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,gemv,add32f,12,12,67108864,4096,16384,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,3,1,0.151743993,3.0953819909282565e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,gemv,rot32,8,8,67108864,4096,16384,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,3,2,0.160671994,3.1169875819646108e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,dot,mul32f,12,12,67108864,0,0,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,3,3,0.288735986,3.1021912137986099e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,gemv,mul32f,32,32,67108864,4096,16384,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,3,4,0.229855999,3.1152226217402299e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,gemv,add32f,16,16,67108864,4096,16384,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,3,5,0.165215999,3.0953937978486463e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,gemv,fma32f,2,2,67108864,4096,16384,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,3,6,0.130815998,3.0965910036864867e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,dot,rot32,1,1,67108864,0,0,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,3,7,0.272543997,3.0949637211454223e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,gemv,mul32f,1,1,67108864,4096,16384,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,3,8,0.130528003,3.095965772141192e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,dot,mul32f,24,24,67108864,0,0,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,3,9,0.309280008,3.1096462776557731e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,gemv,mul32f,12,12,67108864,4096,16384,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,3,10,0.150560006,3.1027851838364199e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,dot,fma32f,4,4,67108864,0,0,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,3,11,0.276704013,3.0972429169760245e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,gemv,mul32f,8,8,67108864,4096,16384,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,3,12,0.142335996,3.1003036623896445e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,dot,add32f,32,32,67108864,0,0,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,3,13,0.330879986,3.0948484703342411e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,dot,raw_fp32,0,0,67108864,0,0,float32,fp32,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,3,14,0.266559988,3.0947541751442674e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,dot,fma32f,32,32,67108864,0,0,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,3,15,0.333664,3.1147211771942209e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,dot,rot32,32,32,67108864,0,0,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,3,16,0.48595199,3.0947540227645881e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,gemv,add32f,4,4,67108864,4096,16384,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,3,17,0.132320002,3.0953583771521337e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,dot,rot32,16,16,67108864,0,0,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,3,18,0.327935994,3.0946720694117992e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,gemv,add32f,8,8,67108864,4096,16384,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,3,19,0.141184002,3.0953701840303414e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,gemv,fma32f,8,8,67108864,4096,16384,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,3,20,0.143296003,3.1003273057730459e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,gemv,fma32f,4,4,67108864,4096,16384,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,3,21,0.132896006,3.0978359369106746e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
full,initial,gemv,rot32,12,12,67108864,4096,16384,uint32,fp64,0x6bd87c012a53f9e1,0xf5ef05b8551985f4,3,22,0.187616006,3.0673673959263694e+26,1,460407,gpu-nvidia-h200-3.int.coma-cluster.de
