graph_id,variant,target_x,q,component,component_bits,table_location,entry_bytes,N,left_unique_indices,right_unique_indices,mean_unique_indices,actual_x,left_unique_sectors,right_unique_sectors,mean_unique_sectors,left_shared_wavefronts,right_shared_wavefronts,mean_shared_wavefronts
g2_u8_shared_fp32,u8_shared_fp32,0.5,0.47017905099299639,0,8,shared,4,67108864,15.568748474121094,15.569113254547119,15.568930864334106,0.50003046812441876,nan,nan,nan,2.2428855895996094,2.2428073883056641,2.2428464889526367
g2_u8_shared_fp32,u8_shared_fp32,0.625,0.5920351670581141,0,8,shared,4,67108864,19.208847999572754,19.211633682250977,19.210240840911865,0.62500641516742883,nan,nan,nan,2.4766020774841309,2.476381778717041,2.4764919281005859
g2_u8_shared_fp32,u8_shared_fp32,0.75,0.71572133124989534,0,8,shared,4,67108864,22.852776050567627,22.853122234344482,22.852949142456055,0.75003035509983229,nan,nan,nan,2.7084603309631348,2.7076807022094727,2.7080705165863037
g2_u8_shared_fp32,u8_shared_fp32,0.875,0.84141432689371243,0,8,shared,4,67108864,26.494932651519775,26.494877815246582,26.494905233383179,0.87502847788542659,nan,nan,nan,2.9383573532104492,2.9368405342102051,2.9375989437103271
g2_u8_shared_fp32,u8_shared_fp32,1,1,0,8,shared,4,67108864,30.134752750396729,30.136766910552979,30.135759830474854,0.99998879553052666,nan,nan,nan,3.1523227691650391,3.1521744728088379,3.1522486209869385
g3_u8_shared_fp64,u8_shared_fp64,0,0,0,8,shared,8,67108864,1,1,1,0,nan,nan,nan,1,1,1
g3_u8_shared_fp64,u8_shared_fp64,0.125,0.11505709897654981,0,8,shared,8,67108864,4.6413512229919434,4.6424612998962402,4.6419062614440918,0.12499641255304807,nan,nan,nan,1.4582705497741699,1.458714485168457,1.4584925174713135
g3_u8_shared_fp64,u8_shared_fp64,0.25,0.23174067503786944,0,8,shared,8,67108864,8.2841615676879883,8.2841191291809082,8.2841403484344482,0.2500040766360051,nan,nan,nan,2.0261106491088867,2.0251502990722656,2.0256304740905762
g3_u8_shared_fp64,u8_shared_fp64,0.375,0.35009814731076006,0,8,shared,8,67108864,11.926068305969238,11.926311492919922,11.92618989944458,0.37500540713048974,nan,nan,nan,2.4932847023010254,2.4935421943664551,2.4934134483337402
g3_u8_shared_fp64,u8_shared_fp64,0.5,0.47017905099299639,0,8,shared,8,67108864,15.568748474121094,15.569113254547119,15.568930864334106,0.50003046812441876,nan,nan,nan,2.9174332618713379,2.9176087379455566,2.9175209999084473
