gpu,compute_capability,distribution,format,storage_bits,component,lanes,n,m,leading_dimension,blocks,threads,decode_repeats,warmup,round,sample,order_position,iterations,total_time_ms,time_ms,decoded_values,unique_storage_bytes,requested_storage_bytes,useful_flops,modeled_flops,arithmetic_intensity_unique,arithmetic_intensity_requested,decoded_gvalues_per_s,unique_storage_gb_per_s,requested_storage_gb_per_s,useful_gflop_per_s,theoretical_hbm_gb_per_s,modeled_fp64_gflop_per_s
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m6,8,register_decode,2,134217728,1,134217728,528,256,256,10,0,3,1,128,14.882752418518066,0.11627150326967239,69206016,270336,270336,69206016,69206016,256,256,595.21046906470417,2.3250408947840007,2.3250408947840007,595.21046906470417,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m6,8,register_decode,4,134217728,1,134217728,528,256,256,10,0,3,2,63,14.940544128417969,0.23715149410187253,138412032,540672,540672,138412032,138412032,256,256,583.64393833649092,2.2798591341269177,2.2798591341269177,583.64393833649092,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m6,8,register_decode,2,134217728,1,134217728,528,256,256,10,0,4,0,128,14.887392044067383,0.11630775034427643,69206016,270336,270336,69206016,69206016,256,256,595.02497292869066,2.3243163005026979,2.3243163005026979,595.02497292869066,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m6,8,register_decode,4,134217728,1,134217728,528,256,256,10,0,4,1,63,14.960000038146973,0.23746031806582496,138412032,540672,540672,138412032,138412032,256,256,582.88489263133056,2.276894111841135,2.276894111841135,582.88489263133056,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m6,8,register_decode,1,134217728,1,134217728,528,256,256,10,0,4,2,242,14.265695571899414,0.058949155255782704,34603008,135168,135168,34603008,34603008,256,256,586.9975209968012,2.2929590663937547,2.2929590663937547,586.9975209968012,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m6,8,register_decode,2,134217728,1,134217728,528,256,256,10,1,0,0,128,14.907423973083496,0.11646424978971481,69206016,270336,270336,69206016,69206016,256,256,594.22540500588639,2.3211929883042437,2.3211929883042437,594.22540500588639,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m6,8,register_decode,4,134217728,1,134217728,528,256,256,10,1,0,1,63,14.969023704528809,0.23760355086553664,138412032,540672,540672,138412032,138412032,256,256,582.53351642177029,2.2755215485225402,2.2755215485225402,582.53351642177029,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m6,8,register_decode,1,134217728,1,134217728,528,256,256,10,1,0,2,242,14.263872146606445,0.058941620440522501,34603008,135168,135168,34603008,34603008,256,256,587.07255995646756,2.2932521873299514,2.2932521873299514,587.07255995646756,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m6,8,register_decode,4,134217728,1,134217728,528,256,256,10,1,1,0,63,14.95952033996582,0.23745270380898129,138412032,540672,540672,138412032,138412032,256,256,582.90358365995064,2.2769671236716822,2.2769671236716822,582.90358365995064,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m6,8,register_decode,1,134217728,1,134217728,528,256,256,10,1,1,1,242,14.265215873718262,0.058947173031893646,34603008,135168,135168,34603008,34603008,256,256,587.01726003514841,2.2930361720122985,2.2930361720122985,587.01726003514841,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m6,8,register_decode,2,134217728,1,134217728,528,256,256,10,1,1,2,128,14.899231910705566,0.11640024930238724,69206016,270336,270336,69206016,69206016,256,256,594.55212866610816,2.322469252601985,2.322469252601985,594.55212866610816,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m6,8,register_decode,1,134217728,1,134217728,528,256,256,10,1,2,0,242,14.239359855651855,0.058840329982032459,34603008,135168,135168,34603008,34603008,256,256,588.0831737443757,2.2971998974389676,2.2971998974389676,588.0831737443757,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m6,8,register_decode,2,134217728,1,134217728,528,256,256,10,1,2,1,128,14.880767822265625,0.1162559986114502,69206016,270336,270336,69206016,69206016,256,256,595.28985021495328,2.3253509774021612,2.3253509774021612,595.28985021495328,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m6,8,register_decode,4,134217728,1,134217728,528,256,256,10,1,2,2,63,14.938816070556641,0.23712406461201016,138412032,540672,540672,138412032,138412032,256,256,583.71145175195147,2.2801228584060604,2.2801228584060604,583.71145175195147,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m6,8,register_decode,2,134217728,1,134217728,528,256,256,10,1,3,0,128,14.887359619140625,0.11630749702453613,69206016,270336,270336,69206016,69206016,256,256,595.02626890337388,2.3243213629038042,2.3243213629038042,595.02626890337388,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m6,8,register_decode,4,134217728,1,134217728,528,256,256,10,1,3,1,63,14.938048362731934,0.23711187877352274,138412032,540672,540672,138412032,138412032,256,256,583.74145030584543,2.2802400402572087,2.2802400402572087,583.74145030584543,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m6,8,register_decode,1,134217728,1,134217728,528,256,256,10,1,3,2,242,14.238880157470703,0.058838347758143401,34603008,135168,135168,34603008,34603008,256,256,588.10298586623446,2.2972772885399784,2.2972772885399784,588.10298586623446,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m6,8,register_decode,4,134217728,1,134217728,528,256,256,10,1,4,0,63,14.949952125549316,0.23730082738967168,138412032,540672,540672,138412032,138412032,256,256,583.27665150831365,2.2784244199543502,2.2784244199543502,583.27665150831365,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m6,8,register_decode,1,134217728,1,134217728,528,256,256,10,1,4,1,242,14.267423629760742,0.058956295990746865,34603008,135168,135168,34603008,34603008,256,256,586.92642437087477,2.2926813451987296,2.2926813451987296,586.92642437087477,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m6,8,register_decode,2,134217728,1,134217728,528,256,256,10,1,4,2,128,14.898847579956055,0.11639724671840668,69206016,270336,270336,69206016,69206016,256,256,594.56746573590556,2.3225291630308811,2.3225291630308811,594.56746573590556,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m6,8,register_decode,4,134217728,1,134217728,528,256,256,10,2,0,0,63,14.961183547973633,0.2374791039360894,138412032,540672,540672,138412032,138412032,256,256,582.83878331143433,2.2767139973102903,2.2767139973102903,582.83878331143433,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m6,8,register_decode,1,134217728,1,134217728,528,256,256,10,2,0,1,242,14.267200469970703,0.058955373842854146,34603008,135168,135168,34603008,34603008,256,256,586.93560475478444,2.2927172060733767,2.2927172060733767,586.93560475478444,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m6,8,register_decode,2,134217728,1,134217728,528,256,256,10,2,0,2,128,14.90608024597168,0.11645375192165375,69206016,270336,270336,69206016,69206016,256,256,594.27897219283693,2.3214022351282693,2.3214022351282693,594.27897219283693,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m6,8,register_decode,1,134217728,1,134217728,528,256,256,10,2,1,0,242,14.267135620117188,0.058955105868252838,34603008,135168,135168,34603008,34603008,256,256,586.93827261251045,2.2927276273926189,2.2927276273926189,586.93827261251045,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m6,8,register_decode,2,134217728,1,134217728,528,256,256,10,2,1,1,128,14.888959884643555,0.11631999909877777,69206016,270336,270336,69206016,69206016,256,256,594.96231547621448,2.3240715448289628,2.3240715448289628,594.96231547621448,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m6,8,register_decode,4,134217728,1,134217728,528,256,256,10,2,1,2,63,14.937503814697266,0.23710323515392484,138412032,540672,540672,138412032,138412032,256,256,583.76273065251269,2.2803231666113777,2.2803231666113777,583.76273065251269,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m6,8,register_decode,2,134217728,1,134217728,528,256,256,10,2,2,0,128,14.882399559020996,0.11626874655485153,69206016,270336,270336,69206016,69206016,256,256,595.22458141707932,2.3250960211604661,2.3250960211604661,595.22458141707932,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m6,8,register_decode,4,134217728,1,134217728,528,256,256,10,2,2,1,63,14.942751884460449,0.23718653784857857,138412032,540672,540672,138412032,138412032,256,256,583.55770633307668,2.2795222903635808,2.2795222903635808,583.55770633307668,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m6,8,register_decode,1,134217728,1,134217728,528,256,256,10,2,2,2,242,14.2391357421875,0.058839403893336778,34603008,135168,135168,34603008,34603008,256,256,588.09242973854441,2.2972360536661891,2.2972360536661891,588.09242973854441,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m6,8,register_decode,4,134217728,1,134217728,528,256,256,10,2,3,0,63,14.939840316772461,0.23714032248845177,138412032,540672,540672,138412032,138412032,256,256,583.67143363710477,2.2799665376449405,2.2799665376449405,583.67143363710477,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m6,8,register_decode,1,134217728,1,134217728,528,256,256,10,2,3,1,242,14.239263534545898,0.058839931960933463,34603008,135168,135168,34603008,34603008,256,256,588.08715181680577,2.2972154367843975,2.2972154367843975,588.08715181680577,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m6,8,register_decode,2,134217728,1,134217728,528,256,256,10,2,3,2,128,14.921855926513672,0.11657699942588806,69206016,270336,270336,69206016,69206016,256,256,593.65068873638836,2.318948002876517,2.318948002876517,593.65068873638836,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m6,8,register_decode,1,134217728,1,134217728,528,256,256,10,2,4,0,242,14.268863677978516,0.058962246603217007,34603008,135168,135168,34603008,34603008,256,256,586.86719033721556,2.2924499622547483,2.2924499622547483,586.86719033721556,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m6,8,register_decode,2,134217728,1,134217728,528,256,256,10,2,4,1,128,14.907808303833008,0.11646725237369537,69206016,270336,270336,69206016,69206016,256,256,594.21008557793084,2.3211331467887923,2.3211331467887923,594.21008557793084,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m6,8,register_decode,4,134217728,1,134217728,528,256,256,10,2,4,2,63,14.958559989929199,0.23743746015760633,138412032,540672,540672,138412032,138412032,256,256,582.94100647861046,2.2771133065570721,2.2771133065570721,582.94100647861046,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m6,8,stream_load,1,4096,1,4096,16,256,0,10,0,0,0,3525,7.7355837821960449,0.0021944918531052611,0,4096,4096,0,0,0,0,0,1.8664913219905814,1.8664913219905814,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m6,8,stream_load,2,4096,1,4096,8,256,0,10,0,0,1,3750,7.8746237754821777,0.002099899673461914,0,4096,4096,0,0,0,0,0,1.9505693780347593,1.9505693780347593,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m6,8,stream_load,4,4096,1,4096,4,256,0,10,0,0,2,3874,8.1345596313476562,0.0020997830746896378,0,4096,4096,0,0,0,0,0,1.9506776911255066,1.9506776911255066,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m6,8,stream_load,2,4096,1,4096,8,256,0,10,0,1,0,3750,7.8731198310852051,0.0020994986216227212,0,4096,4096,0,0,0,0,0,1.9509419810117166,1.9509419810117166,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m6,8,stream_load,4,4096,1,4096,4,256,0,10,0,1,1,3874,8.1308164596557617,0.0020988168455487251,0,4096,4096,0,0,0,0,0,1.9515757216676626,1.9515757216676626,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m6,8,stream_load,1,4096,1,4096,16,256,0,10,0,1,2,3525,7.7291522026062012,0.0021926672915194897,0,4096,4096,0,0,0,0,0,1.8680444661358202,1.8680444661358202,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m6,8,stream_load,4,4096,1,4096,4,256,0,10,0,2,0,3874,8.1302719116210938,0.0020986762807488628,0,4096,4096,0,0,0,0,0,1.9517064339901147,1.9517064339901147,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m6,8,stream_load,1,4096,1,4096,16,256,0,10,0,2,1,3525,7.727935791015625,0.0021923222102171987,0,4096,4096,0,0,0,0,0,1.8683385046736352,1.8683385046736352,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m6,8,stream_load,2,4096,1,4096,8,256,0,10,0,2,2,3750,7.8746237754821777,0.002099899673461914,0,4096,4096,0,0,0,0,0,1.9505693780347593,1.9505693780347593,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m6,8,stream_load,1,4096,1,4096,16,256,0,10,0,3,0,3525,7.7291522026062012,0.0021926672915194897,0,4096,4096,0,0,0,0,0,1.8680444661358202,1.8680444661358202,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m6,8,stream_load,2,4096,1,4096,8,256,0,10,0,3,1,3750,7.8741121292114258,0.0020997632344563802,0,4096,4096,0,0,0,0,0,1.9506961226799635,1.9506961226799635,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m6,8,stream_load,4,4096,1,4096,4,256,0,10,0,3,2,3874,8.1328315734863281,0.0020993370091601259,0,4096,4096,0,0,0,0,0,1.9510921696362946,1.9510921696362946,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m6,8,stream_load,2,4096,1,4096,8,256,0,10,0,4,0,3750,7.8743681907653809,0.0020998315175374347,0,4096,4096,0,0,0,0,0,1.9506326892376393,1.9506326892376393,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m6,8,stream_load,4,4096,1,4096,4,256,0,10,0,4,1,3874,8.132512092590332,0.0020992545411952328,0,4096,4096,0,0,0,0,0,1.9511688171306274,1.9511688171306274,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m6,8,stream_load,1,4096,1,4096,16,256,0,10,0,4,2,3525,7.7295360565185547,0.0021927761862463985,0,4096,4096,0,0,0,0,0,1.8679516978025676,1.8679516978025676,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m6,8,stream_load,2,4096,1,4096,8,256,0,10,1,0,0,3750,7.876704216003418,0.0021004544576009115,0,4096,4096,0,0,0,0,0,1.9500541824069599,1.9500541824069599,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m6,8,stream_load,4,4096,1,4096,4,256,0,10,1,0,1,3874,8.1334400177001953,0.0020994940675529675,0,4096,4096,0,0,0,0,0,1.9509462128530941,1.9509462128530941,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m6,8,stream_load,1,4096,1,4096,16,256,0,10,1,0,2,3525,7.7285118103027344,0.002192485619944038,0,4096,4096,0,0,0,0,0,1.8681992541892012,1.8681992541892012,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m6,8,stream_load,4,4096,1,4096,4,256,0,10,1,1,0,3874,8.1334075927734375,0.0020994856976699634,0,4096,4096,0,0,0,0,0,1.9509539905634006,1.9509539905634006,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m6,8,stream_load,1,4096,1,4096,16,256,0,10,1,1,1,3525,7.7281599044799805,0.0021923857885049591,0,4096,4096,0,0,0,0,0,1.8682843236240649,1.8682843236240649,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m6,8,stream_load,2,4096,1,4096,8,256,0,10,1,1,2,3750,7.8744001388549805,0.0020998400370279948,0,4096,4096,0,0,0,0,0,1.950624775112521,1.950624775112521,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m6,8,stream_load,1,4096,1,4096,16,256,0,10,1,2,0,3525,7.7282881736755371,0.0021924221769292302,0,4096,4096,0,0,0,0,0,1.8682533150330454,1.8682533150330454,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m6,8,stream_load,2,4096,1,4096,8,256,0,10,1,2,1,3750,7.8749117851257324,0.0020999764760335285,0,4096,4096,0,0,0,0,0,1.9504980397383282,1.9504980397383282,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m6,8,stream_load,4,4096,1,4096,4,256,0,10,1,2,2,3874,8.1314878463745117,0.0020989901513615156,0,4096,4096,0,0,0,0,0,1.9514145873162476,1.9514145873162476,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m6,8,stream_load,2,4096,1,4096,8,256,0,10,1,3,0,3750,7.872960090637207,0.0020994560241699217,0,4096,4096,0,0,0,0,0,1.9509815651506524,1.9509815651506524,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m6,8,stream_load,4,4096,1,4096,4,256,0,10,1,3,1,3874,8.1379518508911133,0.0021006587121556821,0,4096,4096,0,0,0,0,0,1.9498645716689083,1.9498645716689083,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m6,8,stream_load,1,4096,1,4096,16,256,0,10,1,3,2,3525,7.7290558815002441,0.0021926399663830479,0,4096,4096,0,0,0,0,0,1.8680677460954573,1.8680677460954573,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m6,8,stream_load,4,4096,1,4096,4,256,0,10,1,4,0,3874,8.1318721771240234,0.002099089359092417,0,4096,4096,0,0,0,0,0,1.9513223590304829,1.9513223590304829,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m6,8,stream_load,1,4096,1,4096,16,256,0,10,1,4,1,3525,7.729248046875,0.0021926944813829789,0,4096,4096,0,0,0,0,0,1.8680213019994314,1.8680213019994314,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m6,8,stream_load,2,4096,1,4096,8,256,0,10,1,4,2,3750,7.8727679252624512,0.0020994047800699869,0,4096,4096,0,0,0,0,0,1.9510291864075173,1.9510291864075173,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m6,8,stream_load,4,4096,1,4096,4,256,0,10,2,0,0,3874,8.1325435638427734,0.0020992626649052075,0,4096,4096,0,0,0,0,0,1.9511612665130476,1.9511612665130476,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m6,8,stream_load,1,4096,1,4096,16,256,0,10,2,0,1,3525,7.7278079986572266,0.0021922859570658801,0,4096,4096,0,0,0,0,0,1.8683694008066447,1.8683694008066447,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m6,8,stream_load,2,4096,1,4096,8,256,0,10,2,0,2,3750,7.8758721351623535,0.0021002325693766275,0,4096,4096,0,0,0,0,0,1.9502602043809552,1.9502602043809552,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m6,8,stream_load,1,4096,1,4096,16,256,0,10,2,1,0,3525,7.7293758392333984,0.0021927307345342975,0,4096,4096,0,0,0,0,0,1.8679904173778674,1.8679904173778674,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m6,8,stream_load,2,4096,1,4096,8,256,0,10,2,1,1,3750,7.8748798370361328,0.0020999679565429689,0,4096,4096,0,0,0,0,0,1.9505059528350897,1.9505059528350897,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m6,8,stream_load,4,4096,1,4096,4,256,0,10,2,1,2,3874,8.1320323944091797,0.0020991307161613783,0,4096,4096,0,0,0,0,0,1.9512839140814635,1.9512839140814635,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m6,8,stream_load,2,4096,1,4096,8,256,0,10,2,2,0,3750,7.8736000061035156,0.0020996266682942709,0,4096,4096,0,0,0,0,0,1.9508230019423287,1.9508230019423287,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m6,8,stream_load,4,4096,1,4096,4,256,0,10,2,2,1,3874,8.1298561096191406,0.0020985689493079867,0,4096,4096,0,0,0,0,0,1.9518062541384098,1.9518062541384098,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m6,8,stream_load,1,4096,1,4096,16,256,0,10,2,2,2,3525,7.7295680046081543,0.002192785249534228,0,4096,4096,0,0,0,0,0,1.8679439771268234,1.8679439771268234,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m6,8,stream_load,4,4096,1,4096,4,256,0,10,2,3,0,3874,8.132415771484375,0.0020992296777192503,0,4096,4096,0,0,0,0,0,1.9511919269596933,1.9511919269596933,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m6,8,stream_load,1,4096,1,4096,16,256,0,10,2,3,1,3525,7.7299838066101074,0.0021929032075489667,0,4096,4096,0,0,0,0,0,1.8678434989285946,1.8678434989285946,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m6,8,stream_load,2,4096,1,4096,8,256,0,10,2,3,2,3750,7.8759040832519531,0.0021002410888671876,0,4096,4096,0,0,0,0,0,1.95025229327804,1.95025229327804,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m6,8,stream_load,1,4096,1,4096,16,256,0,10,2,4,0,3525,7.7288961410522461,0.0021925946499438994,0,4096,4096,0,0,0,0,0,1.8681063552284054,1.8681063552284054,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m6,8,stream_load,2,4096,1,4096,8,256,0,10,2,4,1,3750,7.8743038177490234,0.0020998143513997398,0,4096,4096,0,0,0,0,0,1.9506486358042081,1.9506486358042081,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m6,8,stream_load,4,4096,1,4096,4,256,0,10,2,4,2,3874,8.1320323944091797,0.0020991307161613783,0,4096,4096,0,0,0,0,0,1.9512839140814635,1.9512839140814635,0,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m6,8,stream_decode,1,4096,1,4096,16,256,0,10,0,0,0,3525,8.0590400695800781,0.0022862525020085327,4096,4096,4096,4096,4096,1,1,1.7915781377610549,1.7915781377610549,1.7915781377610549,1.7915781377610549,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m6,8,stream_decode,2,4096,1,4096,8,256,0,10,0,0,1,3499,8.5482883453369141,0.0024430661175584207,4096,4096,4096,4096,4096,1,1,1.6765817226811313,1.6765817226811313,1.6765817226811313,1.6765817226811313,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m6,8,stream_decode,4,4096,1,4096,4,256,0,10,0,0,2,3397,8.8126077651977539,0.0025942324890190619,4096,4096,4096,4096,4096,1,1,1.5788870185450457,1.5788870185450457,1.5788870185450457,1.5788870185450457,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m6,8,stream_decode,2,4096,1,4096,8,256,0,10,0,1,0,3499,8.5608959197998047,0.0024466693111745656,4096,4096,4096,4096,4096,1,1,1.6741126319329378,1.6741126319329378,1.6741126319329378,1.6741126319329378,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m6,8,stream_decode,4,4096,1,4096,4,256,0,10,0,1,1,3397,8.8205118179321289,0.0025965592634477862,4096,4096,4096,4096,4096,1,1,1.577472179302857,1.577472179302857,1.577472179302857,1.577472179302857,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m6,8,stream_decode,1,4096,1,4096,16,256,0,10,0,1,2,3525,8.0600318908691406,0.0022865338697501108,4096,4096,4096,4096,4096,1,1,1.7913576764326002,1.7913576764326002,1.7913576764326002,1.7913576764326002,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m6,8,stream_decode,4,4096,1,4096,4,256,0,10,0,2,0,3397,8.8177604675292969,0.0025957493280922275,4096,4096,4096,4096,4096,1,1,1.5779643880368051,1.5779643880368051,1.5779643880368051,1.5779643880368051,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m6,8,stream_decode,1,4096,1,4096,16,256,0,10,0,2,1,3525,8.0610876083374023,0.0022868333640673482,4096,4096,4096,4096,4096,1,1,1.7911230719123665,1.7911230719123665,1.7911230719123665,1.7911230719123665,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m6,8,stream_decode,2,4096,1,4096,8,256,0,10,0,2,2,3499,8.5574722290039062,0.0024456908342394704,4096,4096,4096,4096,4096,1,1,1.6747824143004248,1.6747824143004248,1.6747824143004248,1.6747824143004248,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m6,8,stream_decode,1,4096,1,4096,16,256,0,10,0,3,0,3525,8.0615358352661133,0.0022869605206428689,4096,4096,4096,4096,4096,1,1,1.7910234842395123,1.7910234842395123,1.7910234842395123,1.7910234842395123,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m6,8,stream_decode,2,4096,1,4096,8,256,0,10,0,3,1,3499,8.5590076446533203,0.0024461296498008919,4096,4096,4096,4096,4096,1,1,1.6744819720955519,1.6744819720955519,1.6744819720955519,1.6744819720955519,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m6,8,stream_decode,4,4096,1,4096,4,256,0,10,0,3,2,3397,8.8112316131591797,0.0025938273809712037,4096,4096,4096,4096,4096,1,1,1.5791336116077006,1.5791336116077006,1.5791336116077006,1.5791336116077006,4814.3040000000001,30159.360000000001
NVIDIA H200 NVL,sm_90,uniform_0_1,e1m6,8,stream_decode,2,4096,1,4096,8,256,0,10,0,4,0,3499,8.5581121444702148,0.0024458737194827706,4096,4096,4096,4096,4096,1,1,1.674657185844485,1.674657185844485,1.674657185844485,1.674657185844485,4814.3040000000001,30159.360000000001
