gpu,compute_capability,distribution,format,storage_bits,component,n,m,leading_dimension,threads,decode_repeats,lanes,scalar_time_ms,packed_time_ms,speedup_vs_x1,time_change_percent_vs_x1,packed_cv_percent
NVIDIA H200 NVL,sm_90,normal_0_1,e3m12,16,gemv,4096,1024,4096,256,0,2,0.024600694031841987,0.022548966937594943,1.0909898488886551,-8.340118744582503,0.16273811965951987
NVIDIA H200 NVL,sm_90,normal_0_1,e3m12,16,gemv,4096,1024,4096,256,0,4,0.024600694031841987,0.021571666891196835,1.1404169254014054,-12.31277108167973,0.06776691103524088
NVIDIA H200 NVL,sm_90,normal_0_1,e3m12,16,gemv,65536,1024,65536,256,0,1,0.3930282090839587,0.3930282090839587,1.0,0.0,0.12208270461365386
NVIDIA H200 NVL,sm_90,normal_0_1,e3m12,16,gemv,65536,1024,65536,256,0,2,0.3930282090839587,0.3281913010970406,1.1975582770481383,-16.496756845529028,0.11871228412402757
NVIDIA H200 NVL,sm_90,normal_0_1,e3m12,16,gemv,65536,1024,65536,256,0,4,0.3930282090839587,0.30709159617521326,1.2798403277037698,-21.865253160591248,0.09468542747059014
NVIDIA H200 NVL,sm_90,normal_0_1,e3m12,16,register_decode,134217728,1,134217728,256,256,1,0.06616480133750222,0.06616480133750222,1.0,0.0,0.14679596833420808
NVIDIA H200 NVL,sm_90,normal_0_1,e3m12,16,register_decode,134217728,1,134217728,256,256,2,0.06616480133750222,0.1396603764228101,0.47375499788998005,111.07956738268112,0.14593434560717206
NVIDIA H200 NVL,sm_90,normal_0_1,e3m12,16,register_decode,134217728,1,134217728,256,256,4,0.06616480133750222,0.2862110137939453,0.2311748959637762,332.57292096140685,0.13318261707352239
NVIDIA H200 NVL,sm_90,normal_0_1,e3m12,16,stream_decode,1048576,1,1048576,256,0,1,0.006239332019389314,0.006239332019389314,1.0,0.0,0.0714074664349125
NVIDIA H200 NVL,sm_90,normal_0_1,e3m12,16,stream_decode,1048576,1,1048576,256,0,2,0.006239332019389314,0.006226584209962796,1.0020473198461077,-0.20431368914017867,0.0270712330699317
NVIDIA H200 NVL,sm_90,normal_0_1,e3m12,16,stream_decode,1048576,1,1048576,256,0,4,0.006239332019389314,0.005308885089421676,1.1752622093519445,-14.91260486020276,0.09353733144319787
NVIDIA H200 NVL,sm_90,normal_0_1,e3m12,16,stream_decode,134217728,1,134217728,256,0,1,0.3830832004547119,0.3830832004547119,1.0,0.0,0.14358227093527146
NVIDIA H200 NVL,sm_90,normal_0_1,e3m12,16,stream_decode,134217728,1,134217728,256,0,2,0.3830832004547119,0.3209497776437313,1.1935923535050754,-16.219302422353554,0.13514250404797243
NVIDIA H200 NVL,sm_90,normal_0_1,e3m12,16,stream_decode,134217728,1,134217728,256,0,4,0.3830832004547119,0.295168633554496,1.2978452210234068,-22.9492096745206,0.11968613040011628
NVIDIA H200 NVL,sm_90,normal_0_1,e3m12,16,stream_decode,16777216,1,16777216,256,0,1,0.048721254261490564,0.048721254261490564,1.0,0.0,0.1363643908886336
NVIDIA H200 NVL,sm_90,normal_0_1,e3m12,16,stream_decode,16777216,1,16777216,256,0,2,0.048721254261490564,0.042741677628234685,1.139900372775865,-12.273035092986417,0.15117061045616562
NVIDIA H200 NVL,sm_90,normal_0_1,e3m12,16,stream_decode,16777216,1,16777216,256,0,4,0.048721254261490564,0.04012084939626342,1.2143624822167431,-17.652264900792858,0.1478973118243373
NVIDIA H200 NVL,sm_90,normal_0_1,e3m12,16,stream_decode,4096,1,4096,256,0,1,0.0022875945847313684,0.0022875945847313684,1.0,0.0,0.00871018710151882
NVIDIA H200 NVL,sm_90,normal_0_1,e3m12,16,stream_decode,4096,1,4096,256,0,2,0.0022875945847313684,0.0024730235972303025,0.9250193112970665,8.105851173830647,0.010740143765663313
NVIDIA H200 NVL,sm_90,normal_0_1,e3m12,16,stream_decode,4096,1,4096,256,0,4,0.0022875945847313684,0.002656757448375887,0.8610475849535332,16.137599997329467,0.03162632937473542
NVIDIA H200 NVL,sm_90,normal_0_1,e3m12,16,stream_decode,65536,1,65536,256,0,1,0.002593823582857133,0.002593823582857133,1.0,0.0,0.10624055257777938
NVIDIA H200 NVL,sm_90,normal_0_1,e3m12,16,stream_decode,65536,1,65536,256,0,2,0.002593823582857133,0.0026796943263003702,0.9679550228544941,3.31058534631139,0.19107918104941635
NVIDIA H200 NVL,sm_90,normal_0_1,e3m12,16,stream_decode,65536,1,65536,256,0,4,0.002593823582857133,0.0027913807065246734,0.9292260195086385,7.61644411644713,0.17110646418900494
NVIDIA H200 NVL,sm_90,normal_0_1,e3m12,16,stream_load,1048576,1,1048576,256,0,1,0.004785942100304699,0.004785942100304699,1.0,0.0,0.1357270167241353
NVIDIA H200 NVL,sm_90,normal_0_1,e3m12,16,stream_load,1048576,1,1048576,256,0,2,0.004785942100304699,0.00454410830059567,1.053219198071782,-5.053003037659664,0.011635027979166043
NVIDIA H200 NVL,sm_90,normal_0_1,e3m12,16,stream_load,1048576,1,1048576,256,0,4,0.004785942100304699,0.0034276716234952587,1.3962662197566018,-28.380420162687837,0.07945252913175768
NVIDIA H200 NVL,sm_90,normal_0_1,e3m12,16,stream_load,134217728,1,134217728,256,0,1,0.2123131479535784,0.2123131479535784,1.0,0.0,0.05010777581744044
NVIDIA H200 NVL,sm_90,normal_0_1,e3m12,16,stream_load,134217728,1,134217728,256,0,2,0.2123131479535784,0.11958246612548828,1.775453833932307,-43.67637271732478,0.05324528570783646
NVIDIA H200 NVL,sm_90,normal_0_1,e3m12,16,stream_load,134217728,1,134217728,256,0,4,0.2123131479535784,0.07807848579005192,2.7192272724713815,-63.22484662743377,0.051924735419723804
NVIDIA H200 NVL,sm_90,normal_0_1,e3m12,16,stream_load,16777216,1,16777216,256,0,1,0.019795383151557815,0.019795383151557815,1.0,0.0,0.20274027876520775
NVIDIA H200 NVL,sm_90,normal_0_1,e3m12,16,stream_load,16777216,1,16777216,256,0,2,0.019795383151557815,0.012917127175344965,1.5324911555675815,-34.746768595239644,0.11884596930509375
NVIDIA H200 NVL,sm_90,normal_0_1,e3m12,16,stream_load,16777216,1,16777216,256,0,4,0.019795383151557815,0.010435157352023654,1.8969894256284467,-47.28489328986567,0.19069575057805088
NVIDIA H200 NVL,sm_90,normal_0_1,e3m12,16,stream_load,4096,1,4096,256,0,1,0.0021597875937702403,0.0021597875937702403,1.0,0.0,0.07325752733494627
NVIDIA H200 NVL,sm_90,normal_0_1,e3m12,16,stream_load,4096,1,4096,256,0,2,0.0021597875937702403,0.002192678346925131,0.9849997364177858,1.5228698067236701,0.01393756102264296
NVIDIA H200 NVL,sm_90,normal_0_1,e3m12,16,stream_load,4096,1,4096,256,0,4,0.0021597875937702403,0.0021700612318544844,0.9952657381582434,0.47567816918097083,0.11645737958884132
NVIDIA H200 NVL,sm_90,normal_0_1,e3m12,16,stream_load,65536,1,65536,256,0,1,0.0024211534127810234,0.0024211534127810234,1.0,0.0,0.09788494043664821
NVIDIA H200 NVL,sm_90,normal_0_1,e3m12,16,stream_load,65536,1,65536,256,0,2,0.0024211534127810234,0.00237874835940963,1.0178266243268865,-1.7514401668040303,0.039185099411574636
NVIDIA H200 NVL,sm_90,normal_0_1,e3m12,16,stream_load,65536,1,65536,256,0,4,0.0024211534127810234,0.002287884520214925,1.0582498335858224,-5.504355563038077,0.0076516118873649905
NVIDIA H200 NVL,sm_90,normal_0_1,e3m28,32,dot,1048576,1,1048576,256,0,1,0.013229838302058558,0.013229838302058558,1.0,0.0,0.08115217089553148
NVIDIA H200 NVL,sm_90,normal_0_1,e3m28,32,dot,1048576,1,1048576,256,0,2,0.013229838302058558,0.012555415813739482,1.0537156632901834,-5.097737953563164,0.23967454759331744
NVIDIA H200 NVL,sm_90,normal_0_1,e3m28,32,dot,1048576,1,1048576,256,0,4,0.013229838302058558,0.011025055415100522,1.1999793020485179,-16.665229284132465,0.11862889090450468
NVIDIA H200 NVL,sm_90,normal_0_1,e3m28,32,dot,134217728,1,134217728,256,0,1,0.8049296830829821,0.8049296830829821,1.0,0.0,0.1274029154215877
NVIDIA H200 NVL,sm_90,normal_0_1,e3m28,32,dot,134217728,1,134217728,256,0,2,0.8049296830829821,0.6651867990908416,1.2100806633311683,-17.36088094762609,0.09482472207495561
NVIDIA H200 NVL,sm_90,normal_0_1,e3m28,32,dot,134217728,1,134217728,256,0,4,0.8049296830829821,0.6192601776123047,1.299824713719793,-23.066549708980766,0.11542209627269255
NVIDIA H200 NVL,sm_90,normal_0_1,e3m28,32,dot,16777216,1,16777216,256,0,1,0.11094139240406177,0.11094139240406177,1.0,0.0,0.19731947680870576
NVIDIA H200 NVL,sm_90,normal_0_1,e3m28,32,dot,16777216,1,16777216,256,0,2,0.11094139240406177,0.09249006427309048,1.199495246067632,-16.631599560035593,0.2254938236989453
NVIDIA H200 NVL,sm_90,normal_0_1,e3m28,32,dot,16777216,1,16777216,256,0,4,0.11094139240406177,0.08661146331251714,1.2809088792756658,-21.9304342268683,0.19089014444159183
NVIDIA H200 NVL,sm_90,normal_0_1,e3m28,32,dot,4096,1,4096,256,0,1,0.0047124052369916765,0.0047124052369916765,1.0,0.0,0.012104542067570327
NVIDIA H200 NVL,sm_90,normal_0_1,e3m28,32,dot,4096,1,4096,256,0,2,0.0047124052369916765,0.004893537258694131,0.9629854618189234,3.843727620888693,0.040798108522627274
NVIDIA H200 NVL,sm_90,normal_0_1,e3m28,32,dot,4096,1,4096,256,0,4,0.0047124052369916765,0.005393433282219469,0.8737301437522297,14.451814115683948,0.044968035831315645
NVIDIA H200 NVL,sm_90,normal_0_1,e3m28,32,dot,65536,1,65536,256,0,1,0.00499317373829334,0.00499317373829334,1.0,0.0,0.08227055866966886
NVIDIA H200 NVL,sm_90,normal_0_1,e3m28,32,dot,65536,1,65536,256,0,2,0.00499317373829334,0.005136520913957948,0.9720925548506816,2.8708629656776896,0.011675340483173832
NVIDIA H200 NVL,sm_90,normal_0_1,e3m28,32,dot,65536,1,65536,256,0,4,0.00499317373829334,0.005472493219091214,0.9124129603074278,9.599495349458941,0.04461878489596459
NVIDIA H200 NVL,sm_90,normal_0_1,e3m28,32,gemv,1024,1024,1024,256,0,1,0.008814427248093478,0.008814427248093478,1.0,0.0,0.2581568995365596
NVIDIA H200 NVL,sm_90,normal_0_1,e3m28,32,gemv,1024,1024,1024,256,0,2,0.008814427248093478,0.008128607151872021,1.0843711700427683,-7.780654113059882,0.11831964657001195
NVIDIA H200 NVL,sm_90,normal_0_1,e3m28,32,gemv,1024,1024,1024,256,0,4,0.008814427248093478,0.007997483192337954,1.1021501435024212,-9.268260237013415,0.3233818414958029
NVIDIA H200 NVL,sm_90,normal_0_1,e3m28,32,gemv,16384,1024,16384,256,0,1,0.10801681462865677,0.10801681462865677,1.0,0.0,0.14034179648542966
NVIDIA H200 NVL,sm_90,normal_0_1,e3m28,32,gemv,16384,1024,16384,256,0,2,0.10801681462865677,0.09182072278135311,1.176388198183436,-14.994046901848602,0.13650305366126197
NVIDIA H200 NVL,sm_90,normal_0_1,e3m28,32,gemv,16384,1024,16384,256,0,4,0.10801681462865677,0.08490488019292754,1.2722097290899237,-21.396608032910514,0.1559266217557683
NVIDIA H200 NVL,sm_90,normal_0_1,e3m28,32,gemv,256,1024,256,256,0,1,0.004290086768542644,0.004290086768542644,1.0,0.0,0.10722979224027736
NVIDIA H200 NVL,sm_90,normal_0_1,e3m28,32,gemv,256,1024,256,256,0,2,0.004290086768542644,0.00435818967327302,0.984373579436429,1.5874481893873416,0.06545734135103438
NVIDIA H200 NVL,sm_90,normal_0_1,e3m28,32,gemv,256,1024,256,256,0,4,0.004290086768542644,0.0054864869329142455,0.7819369335969397,27.887551672481024,0.10218922280212094
NVIDIA H200 NVL,sm_90,normal_0_1,e3m28,32,gemv,4096,1024,4096,256,0,1,0.02634668621664029,0.02634668621664029,1.0,0.0,0.10410351693984268
NVIDIA H200 NVL,sm_90,normal_0_1,e3m28,32,gemv,4096,1024,4096,256,0,2,0.02634668621664029,0.02400258896478072,1.0976601838784596,-8.897123655646165,0.10121203818724311
NVIDIA H200 NVL,sm_90,normal_0_1,e3m28,32,gemv,4096,1024,4096,256,0,4,0.02634668621664029,0.022750321372610623,1.1580797380892989,-13.650160078796702,0.04498726272607402
NVIDIA H200 NVL,sm_90,normal_0_1,e3m28,32,gemv,65536,1024,65536,256,0,1,0.4381632123674665,0.4381632123674665,1.0,0.0,0.14140226036150025
NVIDIA H200 NVL,sm_90,normal_0_1,e3m28,32,gemv,65536,1024,65536,256,0,2,0.4381632123674665,0.35623466400873094,1.2299847730616345,-18.698180505858176,0.16790942790249289
NVIDIA H200 NVL,sm_90,normal_0_1,e3m28,32,gemv,65536,1024,65536,256,0,4,0.4381632123674665,0.3271972200144892,1.3391409998778823,-25.32526447243486,0.16477588877844904
NVIDIA H200 NVL,sm_90,normal_0_1,e3m28,32,register_decode,134217728,1,134217728,256,256,1,0.07254241716743696,0.07254241716743696,1.0,0.0,0.1555901173109543
NVIDIA H200 NVL,sm_90,normal_0_1,e3m28,32,register_decode,134217728,1,134217728,256,256,2,0.07254241716743696,0.14961471557617187,0.4848615117040687,106.24445864664587,0.18888480767421423
NVIDIA H200 NVL,sm_90,normal_0_1,e3m28,32,register_decode,134217728,1,134217728,256,256,4,0.07254241716743696,0.30175039291381833,0.24040537765979147,315.96407274014695,0.15680689297414194
NVIDIA H200 NVL,sm_90,normal_0_1,e3m28,32,stream_decode,1048576,1,1048576,256,0,1,0.006444293999364386,0.006444293999364386,1.0,0.0,0.07732740477869203
NVIDIA H200 NVL,sm_90,normal_0_1,e3m28,32,stream_decode,1048576,1,1048576,256,0,2,0.006444293999364386,0.006356037793659331,1.0138854123543912,-1.3695248186032405,0.20321976277936354
NVIDIA H200 NVL,sm_90,normal_0_1,e3m28,32,stream_decode,1048576,1,1048576,256,0,4,0.006444293999364386,0.005701104954522872,1.1303587726887783,-11.532513024930523,0.055293437591574665
NVIDIA H200 NVL,sm_90,normal_0_1,e3m28,32,stream_decode,134217728,1,134217728,256,0,1,0.41887733671400285,0.41887733671400285,1.0,0.0,0.05487582154269077
NVIDIA H200 NVL,sm_90,normal_0_1,e3m28,32,stream_decode,134217728,1,134217728,256,0,2,0.41887733671400285,0.3412239985032515,1.2275729097348684,-18.538443454574082,0.0630886819157172
NVIDIA H200 NVL,sm_90,normal_0_1,e3m28,32,stream_decode,134217728,1,134217728,256,0,4,0.41887733671400285,0.31223734219868976,1.341535044349223,-25.458525723038516,0.0862614040653288
NVIDIA H200 NVL,sm_90,normal_0_1,e3m28,32,stream_decode,16777216,1,16777216,256,0,1,0.05719328487620634,0.05719328487620634,1.0,0.0,0.13840921939597975
NVIDIA H200 NVL,sm_90,normal_0_1,e3m28,32,stream_decode,16777216,1,16777216,256,0,2,0.05719328487620634,0.047324686760269706,1.2085296024446501,-17.254819577677704,0.16130113629121046
NVIDIA H200 NVL,sm_90,normal_0_1,e3m28,32,stream_decode,16777216,1,16777216,256,0,4,0.05719328487620634,0.04392552375793457,1.3020512900742618,-23.198109965163848,0.12541024341857482
NVIDIA H200 NVL,sm_90,normal_0_1,e3m28,32,stream_decode,4096,1,4096,256,0,1,0.0022873368181855463,0.0022873368181855463,1.0,0.0,0.011954923658028907
NVIDIA H200 NVL,sm_90,normal_0_1,e3m28,32,stream_decode,4096,1,4096,256,0,2,0.0022873368181855463,0.0024736772361376607,0.9246706824844045,8.146610349232741,0.00965717713231866
NVIDIA H200 NVL,sm_90,normal_0_1,e3m28,32,stream_decode,4096,1,4096,256,0,4,0.0022873368181855463,0.0026608746526282307,0.8596184025152297,16.33068778821114,0.007860391442486521
NVIDIA H200 NVL,sm_90,normal_0_1,e3m28,32,stream_decode,65536,1,65536,256,0,1,0.002575472842781481,0.002575472842781481,1.0,0.0,0.12021449195010735
NVIDIA H200 NVL,sm_90,normal_0_1,e3m28,32,stream_decode,65536,1,65536,256,0,2,0.002575472842781481,0.0026623349148467536,0.9673737246276273,3.372665035421707,0.009754590556961781
NVIDIA H200 NVL,sm_90,normal_0_1,e3m28,32,stream_decode,65536,1,65536,256,0,4,0.002575472842781481,0.0028497592822925464,0.9037510146153782,10.649944932629896,0.029617929468521847
NVIDIA H200 NVL,sm_90,normal_0_1,e3m28,32,stream_load,1048576,1,1048576,256,0,1,0.004802825288002535,0.004802825288002535,1.0,0.0,0.1783885853358574
NVIDIA H200 NVL,sm_90,normal_0_1,e3m28,32,stream_load,1048576,1,1048576,256,0,2,0.004802825288002535,0.004580292110734561,1.048584931241926,-4.633380644177554,0.13072359929469932
NVIDIA H200 NVL,sm_90,normal_0_1,e3m28,32,stream_load,1048576,1,1048576,256,0,4,0.004802825288002535,0.0034824809068023884,1.379139015125997,-27.49099336380961,0.3260963959074303
NVIDIA H200 NVL,sm_90,normal_0_1,e3m28,32,stream_load,134217728,1,134217728,256,0,1,0.22954978942871093,0.22954978942871093,1.0,0.0,0.043538591880249194
NVIDIA H200 NVL,sm_90,normal_0_1,e3m28,32,stream_load,134217728,1,134217728,256,0,2,0.22954978942871093,0.1464661990894991,1.5672543621374586,-36.19414792145314,0.04997682566152307
NVIDIA H200 NVL,sm_90,normal_0_1,e3m28,32,stream_load,134217728,1,134217728,256,0,4,0.22954978942871093,0.12842096953556456,1.7874790251068773,-44.055287589167214,0.05076139719973298
NVIDIA H200 NVL,sm_90,normal_0_1,e3m28,32,stream_load,16777216,1,16777216,256,0,1,0.033153677611371835,0.033153677611371835,1.0,0.0,0.04592797933782875
NVIDIA H200 NVL,sm_90,normal_0_1,e3m28,32,stream_load,16777216,1,16777216,256,0,2,0.033153677611371835,0.022955914761157745,1.4442324758701874,-30.759069837598407,0.11989952290882465
NVIDIA H200 NVL,sm_90,normal_0_1,e3m28,32,stream_load,16777216,1,16777216,256,0,4,0.033153677611371835,0.020342092644678404,1.629806637423068,-38.643028133624036,0.15574394161896662
NVIDIA H200 NVL,sm_90,normal_0_1,e3m28,32,stream_load,4096,1,4096,256,0,1,0.002214157526866623,0.002214157526866623,1.0,0.0,0.11282097596436709
NVIDIA H200 NVL,sm_90,normal_0_1,e3m28,32,stream_load,4096,1,4096,256,0,2,0.002214157526866623,0.0021951863023101305,1.008642193392209,-0.8568145819028317,0.14272409244620754
NVIDIA H200 NVL,sm_90,normal_0_1,e3m28,32,stream_load,4096,1,4096,256,0,4,0.002214157526866623,0.002199208888216931,1.0067972800263698,-0.6751388945142822,0.19784958164432453
NVIDIA H200 NVL,sm_90,normal_0_1,e3m28,32,stream_load,65536,1,65536,256,0,1,0.00247400405559134,0.00247400405559134,1.0,0.0,0.010811077809445785
NVIDIA H200 NVL,sm_90,normal_0_1,e3m28,32,stream_load,65536,1,65536,256,0,2,0.00247400405559134,0.0024439193509149214,1.0123100235141376,-1.2160329571176742,0.0713679410998681
NVIDIA H200 NVL,sm_90,normal_0_1,e3m28,32,stream_load,65536,1,65536,256,0,4,0.00247400405559134,0.0022905937592639833,1.0800710713480204,-7.413500229025194,0.016621003651587786
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,dot,1048576,1,1048576,256,0,1,0.012493635093410733,0.012493635093410733,1.0,0.0,0.09706472353186778
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,dot,1048576,1,1048576,256,0,2,0.012493635093410733,0.012334113791868261,1.0129333411572417,-1.2768205598273408,0.08323525121205756
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,dot,1048576,1,1048576,256,0,4,0.012493635093410733,0.010748926691378278,1.1623146619310267,-13.96477797684864,0.0765891934370402
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,dot,134217728,1,134217728,256,0,1,0.7162880216326032,0.7162880216326032,1.0,0.0,0.1651456307290434
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,dot,134217728,1,134217728,256,0,2,0.7162880216326032,0.6310213406880697,1.1351248768410243,-11.90396577485534,0.15134482734782836
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,dot,134217728,1,134217728,256,0,4,0.7162880216326032,0.5928935271043044,1.2081225192842941,-17.226938159185078,0.10671570507758932
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,dot,16777216,1,16777216,256,0,1,0.08932935186179287,0.08932935186179287,1.0,0.0,0.14989755912784625
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,dot,16777216,1,16777216,256,0,2,0.08932935186179287,0.08353373963954085,1.0693804952018293,-6.487914779924509,0.11745311574710238
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,dot,16777216,1,16777216,256,0,4,0.08932935186179287,0.07946356906685778,1.124154790815328,-11.04427894002754,0.10814371451698182
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,dot,4096,1,4096,256,0,1,0.004574438458994815,0.004574438458994815,1.0,0.0,0.009698741782818314
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,dot,4096,1,4096,256,0,2,0.004574438458994815,0.004763932743754586,0.9602231402178812,4.142460029977313,0.016255782919810023
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,dot,4096,1,4096,256,0,4,0.004574438458994815,0.005252940617833882,0.8708338418036684,14.832468835708434,0.018912905261670204
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,dot,65536,1,65536,256,0,1,0.004844876655774933,0.004844876655774933,1.0,0.0,0.09220570525068462
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,dot,65536,1,65536,256,0,2,0.004844876655774933,0.005135788769232114,0.9433559037318668,6.004530850345247,0.006247681685700835
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,dot,65536,1,65536,256,0,4,0.004844876655774933,0.005417869751711926,0.8942401493214304,11.826783975067844,0.031867223005665475
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,gemv,1024,1024,1024,256,0,1,0.008386146524522013,0.008386146524522013,1.0,0.0,0.11164887969210165
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,gemv,1024,1024,1024,256,0,2,0.008386146524522013,0.00793179123116422,1.0572828104164693,-5.417926958814856,0.11207299952849013
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,gemv,1024,1024,1024,256,0,4,0.008386146524522013,0.0077216397188046414,1.0860577325433984,-7.923863526284459,0.0059988272704647105
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,gemv,16384,1024,16384,256,0,1,0.08972780543602317,0.08972780543602317,1.0,0.0,0.12348319968381903
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,gemv,16384,1024,16384,256,0,2,0.08972780543602317,0.08330313001360212,1.0771240579000092,-7.160183391537311,0.14583421788918596
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,gemv,16384,1024,16384,256,0,4,0.08972780543602317,0.07834701127903436,1.1452613695301777,-12.683687182234083,0.1750215733206795
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,gemv,256,1024,256,256,0,1,0.004189536573455336,0.004189536573455336,1.0,0.0,0.11330014090290294
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,gemv,256,1024,256,256,0,2,0.004189536573455336,0.004351233634628168,0.9628388004987809,3.8595452823430465,0.05055356486965008
