format,arithmetic_type,multiply_method,kernel,storage_layout,access_method,packet_values,rank,strategy_id,decoder,screen_median_ms,selected
lns8_r3,fp64,ordinary,dot,padded,thread_packet,8,5,ordinary/padded/thread_packet/x8/fraction_lut_global,fraction_lut_global,0.12134361267089844,0
lns8_r3,fp64,ordinary,dot,padded,thread_packet,8,6,ordinary/padded/thread_packet/x8/fraction_lut_warp,fraction_lut_warp,0.13618259673362021,0
lns8_r3,fp64,ordinary,gemv,padded,scalar,1,1,ordinary/padded/scalar/x1/full_lut_shared,full_lut_shared,0.030548968453466406,1
lns8_r3,fp64,ordinary,gemv,padded,scalar,1,2,ordinary/padded/scalar/x1/full_lut_global,full_lut_global,0.032239905834665641,1
lns8_r3,fp64,ordinary,gemv,padded,scalar,1,3,ordinary/padded/scalar/x1/ex2_approx,ex2_approx,0.056502130517555163,0
lns8_r3,fp64,ordinary,gemv,padded,scalar,1,4,ordinary/padded/scalar/x1/fraction_lut_shared,fraction_lut_shared,0.092091834853363572,0
lns8_r3,fp64,ordinary,gemv,padded,scalar,1,5,ordinary/padded/scalar/x1/reference_exp2,reference_exp2,0.10918933550516764,1
lns8_r3,fp64,ordinary,gemv,padded,scalar,1,6,ordinary/padded/scalar/x1/fraction_lut_global,fraction_lut_global,0.1106274426585496,0
lns8_r3,fp64,ordinary,gemv,padded,scalar,1,7,ordinary/padded/scalar/x1/fraction_lut_warp,fraction_lut_warp,0.12467560172080994,0
lns8_r3,fp64,ordinary,gemv,padded,thread_packet,2,1,ordinary/padded/thread_packet/x2/full_lut_shared,full_lut_shared,0.029683755368602519,1
lns8_r3,fp64,ordinary,gemv,padded,thread_packet,2,2,ordinary/padded/thread_packet/x2/full_lut_global,full_lut_global,0.030254507619373931,1
lns8_r3,fp64,ordinary,gemv,padded,thread_packet,2,3,ordinary/padded/thread_packet/x2/ex2_approx,ex2_approx,0.054606364531950516,0
lns8_r3,fp64,ordinary,gemv,padded,thread_packet,2,4,ordinary/padded/thread_packet/x2/fraction_lut_shared,fraction_lut_shared,0.092689811058764185,0
lns8_r3,fp64,ordinary,gemv,padded,thread_packet,2,5,ordinary/padded/thread_packet/x2/fraction_lut_global,fraction_lut_global,0.11044764518737793,0
lns8_r3,fp64,ordinary,gemv,padded,thread_packet,2,6,ordinary/padded/thread_packet/x2/fraction_lut_warp,fraction_lut_warp,0.12503399848937988,0
lns8_r3,fp64,ordinary,gemv,padded,thread_packet,4,1,ordinary/padded/thread_packet/x4/full_lut_global,full_lut_global,0.02765047992535654,1
lns8_r3,fp64,ordinary,gemv,padded,thread_packet,4,2,ordinary/padded/thread_packet/x4/full_lut_shared,full_lut_shared,0.027652418068308055,1
lns8_r3,fp64,ordinary,gemv,padded,thread_packet,4,3,ordinary/padded/thread_packet/x4/ex2_approx,ex2_approx,0.050456463088069045,0
lns8_r3,fp64,ordinary,gemv,padded,thread_packet,4,4,ordinary/padded/thread_packet/x4/fraction_lut_shared,fraction_lut_shared,0.089616294340653851,0
lns8_r3,fp64,ordinary,gemv,padded,thread_packet,4,5,ordinary/padded/thread_packet/x4/fraction_lut_global,fraction_lut_global,0.10712347859921663,0
lns8_r3,fp64,ordinary,gemv,padded,thread_packet,4,6,ordinary/padded/thread_packet/x4/fraction_lut_warp,fraction_lut_warp,0.12147200398328828,0
lns8_r3,fp64,ordinary,gemv,padded,thread_packet,8,1,ordinary/padded/thread_packet/x8/full_lut_global,full_lut_global,0.027096510573147284,1
lns8_r3,fp64,ordinary,gemv,padded,thread_packet,8,2,ordinary/padded/thread_packet/x8/full_lut_shared,full_lut_shared,0.027236272703453791,1
lns8_r3,fp64,ordinary,gemv,padded,thread_packet,8,3,ordinary/padded/thread_packet/x8/ex2_approx,ex2_approx,0.051626151607882594,0
lns8_r3,fp64,ordinary,gemv,padded,thread_packet,8,4,ordinary/padded/thread_packet/x8/fraction_lut_shared,fraction_lut_shared,0.092326942479835361,0
lns8_r3,fp64,ordinary,gemv,padded,thread_packet,8,5,ordinary/padded/thread_packet/x8/fraction_lut_global,fraction_lut_global,0.10928853352864584,0
lns8_r3,fp64,ordinary,gemv,padded,thread_packet,8,6,ordinary/padded/thread_packet/x8/fraction_lut_warp,fraction_lut_warp,0.12361399531364441,0
lns8_r4,fp32,fused,dot,padded,scalar,1,1,fused/padded/scalar/x1/reference_exp2,reference_exp2,0.066036759196101011,1
lns8_r4,fp32,fused,dot,padded,scalar,1,2,fused/padded/scalar/x1/ex2_approx,ex2_approx,0.066121082048158392,1
lns8_r4,fp32,fused,dot,padded,scalar,1,3,fused/padded/scalar/x1/fraction_lut_shared,fraction_lut_shared,0.089349816062233661,0
lns8_r4,fp32,fused,dot,padded,scalar,1,4,fused/padded/scalar/x1/fraction_lut_global,fraction_lut_global,0.097889919281005849,0
lns8_r4,fp32,fused,dot,padded,scalar,1,5,fused/padded/scalar/x1/fraction_lut_warp,fraction_lut_warp,0.10380513818128734,0
lns8_r4,fp32,fused,dot,padded,thread_packet,2,1,fused/padded/thread_packet/x2/ex2_approx,ex2_approx,0.067566666338178843,1
lns8_r4,fp32,fused,dot,padded,thread_packet,2,2,fused/padded/thread_packet/x2/fraction_lut_shared,fraction_lut_shared,0.091854230162982414,1
lns8_r4,fp32,fused,dot,padded,thread_packet,2,3,fused/padded/thread_packet/x2/fraction_lut_global,fraction_lut_global,0.099503133929505633,0
lns8_r4,fp32,fused,dot,padded,thread_packet,2,4,fused/padded/thread_packet/x2/fraction_lut_warp,fraction_lut_warp,0.10574331689388194,0
lns8_r4,fp32,fused,dot,padded,thread_packet,4,1,fused/padded/thread_packet/x4/ex2_approx,ex2_approx,0.064230872873674363,1
lns8_r4,fp32,fused,dot,padded,thread_packet,4,2,fused/padded/thread_packet/x4/fraction_lut_shared,fraction_lut_shared,0.088158854416438504,1
lns8_r4,fp32,fused,dot,padded,thread_packet,4,3,fused/padded/thread_packet/x4/fraction_lut_global,fraction_lut_global,0.095691000084711597,0
lns8_r4,fp32,fused,dot,padded,thread_packet,4,4,fused/padded/thread_packet/x4/fraction_lut_warp,fraction_lut_warp,0.10227866967519124,0
lns8_r4,fp32,fused,dot,padded,thread_packet,8,1,fused/padded/thread_packet/x8/ex2_approx,ex2_approx,0.065926429431820657,1
lns8_r4,fp32,fused,dot,padded,thread_packet,8,2,fused/padded/thread_packet/x8/fraction_lut_shared,fraction_lut_shared,0.08972596688704057,1
lns8_r4,fp32,fused,dot,padded,thread_packet,8,3,fused/padded/thread_packet/x8/fraction_lut_global,fraction_lut_global,0.096495371238858096,0
lns8_r4,fp32,fused,dot,padded,thread_packet,8,4,fused/padded/thread_packet/x8/fraction_lut_warp,fraction_lut_warp,0.10364999870459238,0
lns8_r4,fp32,fused,gemv,padded,scalar,1,1,fused/padded/scalar/x1/reference_exp2,reference_exp2,0.062659077155284404,1
lns8_r4,fp32,fused,gemv,padded,scalar,1,2,fused/padded/scalar/x1/ex2_approx,ex2_approx,0.062713228739224941,1
lns8_r4,fp32,fused,gemv,padded,scalar,1,3,fused/padded/scalar/x1/fraction_lut_shared,fraction_lut_shared,0.081762766164574924,0
lns8_r4,fp32,fused,gemv,padded,scalar,1,4,fused/padded/scalar/x1/fraction_lut_global,fraction_lut_global,0.089820600439001017,0
lns8_r4,fp32,fused,gemv,padded,scalar,1,5,fused/padded/scalar/x1/fraction_lut_warp,fraction_lut_warp,0.096080317216760969,0
lns8_r4,fp32,fused,gemv,padded,thread_packet,2,1,fused/padded/thread_packet/x2/ex2_approx,ex2_approx,0.061533401709646038,1
lns8_r4,fp32,fused,gemv,padded,thread_packet,2,2,fused/padded/thread_packet/x2/fraction_lut_shared,fraction_lut_shared,0.083323310858181954,1
lns8_r4,fp32,fused,gemv,padded,thread_packet,2,3,fused/padded/thread_packet/x2/fraction_lut_global,fraction_lut_global,0.089959527908350878,0
lns8_r4,fp32,fused,gemv,padded,thread_packet,2,4,fused/padded/thread_packet/x2/fraction_lut_warp,fraction_lut_warp,0.096486273933859432,0
lns8_r4,fp32,fused,gemv,padded,thread_packet,4,1,fused/padded/thread_packet/x4/ex2_approx,ex2_approx,0.058519515646509382,1
lns8_r4,fp32,fused,gemv,padded,thread_packet,4,2,fused/padded/thread_packet/x4/fraction_lut_shared,fraction_lut_shared,0.080322887076706179,1
lns8_r4,fp32,fused,gemv,padded,thread_packet,4,3,fused/padded/thread_packet/x4/fraction_lut_global,fraction_lut_global,0.086693332906354947,0
lns8_r4,fp32,fused,gemv,padded,thread_packet,4,4,fused/padded/thread_packet/x4/fraction_lut_warp,fraction_lut_warp,0.093371472268734351,0
lns8_r4,fp32,fused,gemv,padded,thread_packet,8,1,fused/padded/thread_packet/x8/ex2_approx,ex2_approx,0.059764581771544464,1
lns8_r4,fp32,fused,gemv,padded,thread_packet,8,2,fused/padded/thread_packet/x8/fraction_lut_shared,fraction_lut_shared,0.081399997075398758,1
lns8_r4,fp32,fused,gemv,padded,thread_packet,8,3,fused/padded/thread_packet/x8/fraction_lut_global,fraction_lut_global,0.087734454637998116,0
lns8_r4,fp32,fused,gemv,padded,thread_packet,8,4,fused/padded/thread_packet/x8/fraction_lut_warp,fraction_lut_warp,0.094363075036268965,0
lns8_r4,fp32,ordinary,dot,padded,scalar,1,1,ordinary/padded/scalar/x1/full_lut_shared,full_lut_shared,0.032927521317977104,1
lns8_r4,fp32,ordinary,dot,padded,scalar,1,2,ordinary/padded/scalar/x1/full_lut_global,full_lut_global,0.035534742729311231,1
lns8_r4,fp32,ordinary,dot,padded,scalar,1,3,ordinary/padded/scalar/x1/ex2_approx,ex2_approx,0.054929817264730285,0
lns8_r4,fp32,ordinary,dot,padded,scalar,1,4,ordinary/padded/scalar/x1/reference_exp2,reference_exp2,0.055017487947330919,1
lns8_r4,fp32,ordinary,dot,padded,scalar,1,5,ordinary/padded/scalar/x1/fraction_lut_shared,fraction_lut_shared,0.098463678359985346,0
lns8_r4,fp32,ordinary,dot,padded,scalar,1,6,ordinary/padded/scalar/x1/fraction_lut_global,fraction_lut_global,0.11803695133754186,0
lns8_r4,fp32,ordinary,dot,padded,scalar,1,7,ordinary/padded/scalar/x1/fraction_lut_warp,fraction_lut_warp,0.1337621598630338,0
lns8_r4,fp32,ordinary,dot,padded,thread_packet,2,1,ordinary/padded/thread_packet/x2/full_lut_shared,full_lut_shared,0.02445066881551481,1
lns8_r4,fp32,ordinary,dot,padded,thread_packet,2,2,ordinary/padded/thread_packet/x2/full_lut_global,full_lut_global,0.024963819892838357,1
lns8_r4,fp32,ordinary,dot,padded,thread_packet,2,3,ordinary/padded/thread_packet/x2/ex2_approx,ex2_approx,0.053723377651638454,0
lns8_r4,fp32,ordinary,dot,padded,thread_packet,2,4,ordinary/padded/thread_packet/x2/fraction_lut_shared,fraction_lut_shared,0.098832001686096183,0
lns8_r4,fp32,ordinary,dot,padded,thread_packet,2,5,ordinary/padded/thread_packet/x2/fraction_lut_global,fraction_lut_global,0.1181230488277617,0
lns8_r4,fp32,ordinary,dot,padded,thread_packet,2,6,ordinary/padded/thread_packet/x2/fraction_lut_warp,fraction_lut_warp,0.13324367677843249,0
lns8_r4,fp32,ordinary,dot,padded,thread_packet,4,1,ordinary/padded/thread_packet/x4/full_lut_shared,full_lut_shared,0.020401838785107724,1
lns8_r4,fp32,ordinary,dot,padded,thread_packet,4,2,ordinary/padded/thread_packet/x4/full_lut_global,full_lut_global,0.021492806292389491,1
lns8_r4,fp32,ordinary,dot,padded,thread_packet,4,3,ordinary/padded/thread_packet/x4/ex2_approx,ex2_approx,0.050041499237219497,0
lns8_r4,fp32,ordinary,dot,padded,thread_packet,4,4,ordinary/padded/thread_packet/x4/fraction_lut_shared,fraction_lut_shared,0.095517231867863581,0
lns8_r4,fp32,ordinary,dot,padded,thread_packet,4,5,ordinary/padded/thread_packet/x4/fraction_lut_global,fraction_lut_global,0.11488335077152696,0
lns8_r4,fp32,ordinary,dot,padded,thread_packet,4,6,ordinary/padded/thread_packet/x4/fraction_lut_warp,fraction_lut_warp,0.13007662798229017,0
lns8_r4,fp32,ordinary,dot,padded,thread_packet,8,1,ordinary/padded/thread_packet/x8/full_lut_shared,full_lut_shared,0.02019479458955821,1
lns8_r4,fp32,ordinary,dot,padded,thread_packet,8,2,ordinary/padded/thread_packet/x8/full_lut_global,full_lut_global,0.021549245686207003,1
lns8_r4,fp32,ordinary,dot,padded,thread_packet,8,3,ordinary/padded/thread_packet/x8/ex2_approx,ex2_approx,0.051953205498315953,0
lns8_r4,fp32,ordinary,dot,padded,thread_packet,8,4,ordinary/padded/thread_packet/x8/fraction_lut_shared,fraction_lut_shared,0.098732156753540037,0
lns8_r4,fp32,ordinary,dot,padded,thread_packet,8,5,ordinary/padded/thread_packet/x8/fraction_lut_global,fraction_lut_global,0.11644457067762101,0
lns8_r4,fp32,ordinary,dot,padded,thread_packet,8,6,ordinary/padded/thread_packet/x8/fraction_lut_warp,fraction_lut_warp,0.13176884149250231,0
lns8_r4,fp32,ordinary,gemv,padded,scalar,1,1,ordinary/padded/scalar/x1/full_lut_shared,full_lut_shared,0.021750041342209814,1
lns8_r4,fp32,ordinary,gemv,padded,scalar,1,2,ordinary/padded/scalar/x1/full_lut_global,full_lut_global,0.024695653012291995,1
lns8_r4,fp32,ordinary,gemv,padded,scalar,1,3,ordinary/padded/scalar/x1/ex2_approx,ex2_approx,0.051894536582372516,0
lns8_r4,fp32,ordinary,gemv,padded,scalar,1,4,ordinary/padded/scalar/x1/reference_exp2,reference_exp2,0.051963509633865465,1
lns8_r4,fp32,ordinary,gemv,padded,scalar,1,5,ordinary/padded/scalar/x1/fraction_lut_shared,fraction_lut_shared,0.08861342923981802,0
lns8_r4,fp32,ordinary,gemv,padded,scalar,1,6,ordinary/padded/scalar/x1/fraction_lut_global,fraction_lut_global,0.10655190247721852,0
lns8_r4,fp32,ordinary,gemv,padded,scalar,1,7,ordinary/padded/scalar/x1/fraction_lut_warp,fraction_lut_warp,0.12080507162140637,0
lns8_r4,fp32,ordinary,gemv,padded,thread_packet,2,1,ordinary/padded/thread_packet/x2/full_lut_shared,full_lut_shared,0.020622277495437956,1
lns8_r4,fp32,ordinary,gemv,padded,thread_packet,2,2,ordinary/padded/thread_packet/x2/full_lut_global,full_lut_global,0.022155744493844984,1
lns8_r4,fp32,ordinary,gemv,padded,thread_packet,2,3,ordinary/padded/thread_packet/x2/ex2_approx,ex2_approx,0.049424331212781142,0
lns8_r4,fp32,ordinary,gemv,padded,thread_packet,2,4,ordinary/padded/thread_packet/x2/fraction_lut_shared,fraction_lut_shared,0.088640648978097092,0
lns8_r4,fp32,ordinary,gemv,padded,thread_packet,2,5,ordinary/padded/thread_packet/x2/fraction_lut_global,fraction_lut_global,0.10635026123212732,0
lns8_r4,fp32,ordinary,gemv,padded,thread_packet,2,6,ordinary/padded/thread_packet/x2/fraction_lut_warp,fraction_lut_warp,0.12018731745277964,0
lns8_r4,fp32,ordinary,gemv,padded,thread_packet,4,1,ordinary/padded/thread_packet/x4/full_lut_shared,full_lut_shared,0.017781084846602124,1
lns8_r4,fp32,ordinary,gemv,padded,thread_packet,4,2,ordinary/padded/thread_packet/x4/full_lut_global,full_lut_global,0.018930904229797034,1
lns8_r4,fp32,ordinary,gemv,padded,thread_packet,4,3,ordinary/padded/thread_packet/x4/ex2_approx,ex2_approx,0.045122112867967135,0
lns8_r4,fp32,ordinary,gemv,padded,thread_packet,4,4,ordinary/padded/thread_packet/x4/fraction_lut_shared,fraction_lut_shared,0.085815295838473138,0
lns8_r4,fp32,ordinary,gemv,padded,thread_packet,4,5,ordinary/padded/thread_packet/x4/fraction_lut_global,fraction_lut_global,0.10350999732812247,0
lns8_r4,fp32,ordinary,gemv,padded,thread_packet,4,6,ordinary/padded/thread_packet/x4/fraction_lut_warp,fraction_lut_warp,0.1172655253183274,0
lns8_r4,fp32,ordinary,gemv,padded,thread_packet,8,1,ordinary/padded/thread_packet/x8/full_lut_shared,full_lut_shared,0.017543264126947837,1
lns8_r4,fp32,ordinary,gemv,padded,thread_packet,8,2,ordinary/padded/thread_packet/x8/full_lut_global,full_lut_global,0.018622799664797896,1
lns8_r4,fp32,ordinary,gemv,padded,thread_packet,8,3,ordinary/padded/thread_packet/x8/ex2_approx,ex2_approx,0.046341465033557128,0
lns8_r4,fp32,ordinary,gemv,padded,thread_packet,8,4,ordinary/padded/thread_packet/x8/fraction_lut_shared,fraction_lut_shared,0.088225451382723724,0
lns8_r4,fp32,ordinary,gemv,padded,thread_packet,8,5,ordinary/padded/thread_packet/x8/fraction_lut_global,fraction_lut_global,0.10523506428333039,0
lns8_r4,fp32,ordinary,gemv,padded,thread_packet,8,6,ordinary/padded/thread_packet/x8/fraction_lut_warp,fraction_lut_warp,0.11864191009884789,0
lns8_r4,fp64,fused,dot,padded,scalar,1,1,fused/padded/scalar/x1/ex2_approx,ex2_approx,0.069132646276677395,1
lns8_r4,fp64,fused,dot,padded,scalar,1,2,fused/padded/scalar/x1/reference_exp2,reference_exp2,0.091982189214454502,1
lns8_r4,fp64,fused,dot,padded,scalar,1,3,fused/padded/scalar/x1/fraction_lut_shared,fraction_lut_shared,0.093211896274190159,0
lns8_r4,fp64,fused,dot,padded,scalar,1,4,fused/padded/scalar/x1/fraction_lut_global,fraction_lut_global,0.1024453341960907,0
lns8_r4,fp64,fused,dot,padded,scalar,1,5,fused/padded/scalar/x1/fraction_lut_warp,fraction_lut_warp,0.10767199682152789,0
lns8_r4,fp64,fused,dot,padded,thread_packet,2,1,fused/padded/thread_packet/x2/ex2_approx,ex2_approx,0.070916175842285156,1
lns8_r4,fp64,fused,dot,padded,thread_packet,2,2,fused/padded/thread_packet/x2/fraction_lut_shared,fraction_lut_shared,0.09471569152978751,1
lns8_r4,fp64,fused,dot,padded,thread_packet,2,3,fused/padded/thread_packet/x2/fraction_lut_global,fraction_lut_global,0.10212600231170654,0
lns8_r4,fp64,fused,dot,padded,thread_packet,2,4,fused/padded/thread_packet/x2/fraction_lut_warp,fraction_lut_warp,0.10905276243237481,0
lns8_r4,fp64,fused,dot,padded,thread_packet,4,1,fused/padded/thread_packet/x4/ex2_approx,ex2_approx,0.067792889144685536,1
lns8_r4,fp64,fused,dot,padded,thread_packet,4,2,fused/padded/thread_packet/x4/fraction_lut_shared,fraction_lut_shared,0.090988145934210896,1
lns8_r4,fp64,fused,dot,padded,thread_packet,4,3,fused/padded/thread_packet/x4/fraction_lut_global,fraction_lut_global,0.098463683128356932,0
lns8_r4,fp64,fused,dot,padded,thread_packet,4,4,fused/padded/thread_packet/x4/fraction_lut_warp,fraction_lut_warp,0.10608896229908932,0
lns8_r4,fp64,fused,dot,padded,thread_packet,8,1,fused/padded/thread_packet/x8/ex2_approx,ex2_approx,0.069757716996329169,1
lns8_r4,fp64,fused,dot,padded,thread_packet,8,2,fused/padded/thread_packet/x8/fraction_lut_shared,fraction_lut_shared,0.093167093564879219,1
lns8_r4,fp64,fused,dot,padded,thread_packet,8,3,fused/padded/thread_packet/x8/fraction_lut_global,fraction_lut_global,0.099654798410376721,0
lns8_r4,fp64,fused,dot,padded,thread_packet,8,4,fused/padded/thread_packet/x8/fraction_lut_warp,fraction_lut_warp,0.10750713037407916,0
lns8_r4,fp64,fused,gemv,padded,scalar,1,1,fused/padded/scalar/x1/ex2_approx,ex2_approx,0.064993705749511715,1
lns8_r4,fp64,fused,gemv,padded,scalar,1,2,fused/padded/scalar/x1/fraction_lut_shared,fraction_lut_shared,0.083105083239280564,1
lns8_r4,fp64,fused,gemv,padded,scalar,1,3,fused/padded/scalar/x1/reference_exp2,reference_exp2,0.087344574076788764,1
lns8_r4,fp64,fused,gemv,padded,scalar,1,4,fused/padded/scalar/x1/fraction_lut_global,fraction_lut_global,0.09373827068829918,0
lns8_r4,fp64,fused,gemv,padded,scalar,1,5,fused/padded/scalar/x1/fraction_lut_warp,fraction_lut_warp,0.099516158103942876,0
lns8_r4,fp64,fused,gemv,padded,thread_packet,2,1,fused/padded/thread_packet/x2/ex2_approx,ex2_approx,0.064705921808878575,1
lns8_r4,fp64,fused,gemv,padded,thread_packet,2,2,fused/padded/thread_packet/x2/fraction_lut_shared,fraction_lut_shared,0.08561543832745469,1
lns8_r4,fp64,fused,gemv,padded,thread_packet,2,3,fused/padded/thread_packet/x2/fraction_lut_global,fraction_lut_global,0.092131623681986102,0
lns8_r4,fp64,fused,gemv,padded,thread_packet,2,4,fused/padded/thread_packet/x2/fraction_lut_warp,fraction_lut_warp,0.099584641456604006,0
lns8_r4,fp64,fused,gemv,padded,thread_packet,4,1,fused/padded/thread_packet/x4/ex2_approx,ex2_approx,0.06166728031940949,1
lns8_r4,fp64,fused,gemv,padded,thread_packet,4,2,fused/padded/thread_packet/x4/fraction_lut_shared,fraction_lut_shared,0.082562752766797781,1
lns8_r4,fp64,fused,gemv,padded,thread_packet,4,3,fused/padded/thread_packet/x4/fraction_lut_global,fraction_lut_global,0.088903275403109466,0
lns8_r4,fp64,fused,gemv,padded,thread_packet,4,4,fused/padded/thread_packet/x4/fraction_lut_warp,fraction_lut_warp,0.096085651248109111,0
lns8_r4,fp64,fused,gemv,padded,thread_packet,8,1,fused/padded/thread_packet/x8/ex2_approx,ex2_approx,0.064148629966535059,1
lns8_r4,fp64,fused,gemv,padded,thread_packet,8,2,fused/padded/thread_packet/x8/fraction_lut_shared,fraction_lut_shared,0.084146483191128441,1
lns8_r4,fp64,fused,gemv,padded,thread_packet,8,3,fused/padded/thread_packet/x8/fraction_lut_global,fraction_lut_global,0.090518222914801702,0
lns8_r4,fp64,fused,gemv,padded,thread_packet,8,4,fused/padded/thread_packet/x8/fraction_lut_warp,fraction_lut_warp,0.097595046080794987,0
lns8_r4,fp64,ordinary,dot,padded,scalar,1,1,ordinary/padded/scalar/x1/full_lut_shared,full_lut_shared,0.036048993301480564,1
lns8_r4,fp64,ordinary,dot,padded,scalar,1,2,ordinary/padded/scalar/x1/full_lut_global,full_lut_global,0.038899105692666677,1
lns8_r4,fp64,ordinary,dot,padded,scalar,1,3,ordinary/padded/scalar/x1/ex2_approx,ex2_approx,0.060929621322245539,0
lns8_r4,fp64,ordinary,dot,padded,scalar,1,4,ordinary/padded/scalar/x1/fraction_lut_shared,fraction_lut_shared,0.10265566408634186,0
lns8_r4,fp64,ordinary,dot,padded,scalar,1,5,ordinary/padded/scalar/x1/reference_exp2,reference_exp2,0.12060136329836962,1
lns8_r4,fp64,ordinary,dot,padded,scalar,1,6,ordinary/padded/scalar/x1/fraction_lut_global,fraction_lut_global,0.1228648006916046,0
lns8_r4,fp64,ordinary,dot,padded,scalar,1,7,ordinary/padded/scalar/x1/fraction_lut_warp,fraction_lut_warp,0.1381537781821357,0
lns8_r4,fp64,ordinary,dot,padded,thread_packet,2,1,ordinary/padded/thread_packet/x2/full_lut_shared,full_lut_shared,0.033594152203355668,1
lns8_r4,fp64,ordinary,dot,padded,thread_packet,2,2,ordinary/padded/thread_packet/x2/full_lut_global,full_lut_global,0.034326950871738898,1
lns8_r4,fp64,ordinary,dot,padded,thread_packet,2,3,ordinary/padded/thread_packet/x2/ex2_approx,ex2_approx,0.060322687912870335,0
lns8_r4,fp64,ordinary,dot,padded,thread_packet,2,4,ordinary/padded/thread_packet/x2/fraction_lut_shared,fraction_lut_shared,0.1040731947472755,0
lns8_r4,fp64,ordinary,dot,padded,thread_packet,2,5,ordinary/padded/thread_packet/x2/fraction_lut_global,fraction_lut_global,0.12460479736328126,0
lns8_r4,fp64,ordinary,dot,padded,thread_packet,2,6,ordinary/padded/thread_packet/x2/fraction_lut_warp,fraction_lut_warp,0.14070139953068322,0
lns8_r4,fp64,ordinary,dot,padded,thread_packet,4,1,ordinary/padded/thread_packet/x4/full_lut_shared,full_lut_shared,0.032863236054574765,1
lns8_r4,fp64,ordinary,dot,padded,thread_packet,4,2,ordinary/padded/thread_packet/x4/full_lut_global,full_lut_global,0.033246509588064257,1
lns8_r4,fp64,ordinary,dot,padded,thread_packet,4,3,ordinary/padded/thread_packet/x4/ex2_approx,ex2_approx,0.056415627169054613,0
lns8_r4,fp64,ordinary,dot,padded,thread_packet,4,4,ordinary/padded/thread_packet/x4/fraction_lut_shared,fraction_lut_shared,0.10205641723408991,0
lns8_r4,fp64,ordinary,dot,padded,thread_packet,4,5,ordinary/padded/thread_packet/x4/fraction_lut_global,fraction_lut_global,0.12154848401139422,0
lns8_r4,fp64,ordinary,dot,padded,thread_packet,4,6,ordinary/padded/thread_packet/x4/fraction_lut_warp,fraction_lut_warp,0.136468421231519,0
lns8_r4,fp64,ordinary,dot,padded,thread_packet,8,1,ordinary/padded/thread_packet/x8/full_lut_shared,full_lut_shared,0.031917427611337819,1
lns8_r4,fp64,ordinary,dot,padded,thread_packet,8,2,ordinary/padded/thread_packet/x8/full_lut_global,full_lut_global,0.032304461148970905,1
lns8_r4,fp64,ordinary,dot,padded,thread_packet,8,3,ordinary/padded/thread_packet/x8/ex2_approx,ex2_approx,0.058936389481149071,0
lns8_r4,fp64,ordinary,dot,padded,thread_packet,8,4,ordinary/padded/thread_packet/x8/fraction_lut_shared,fraction_lut_shared,0.10547649573662235,0
lns8_r4,fp64,ordinary,dot,padded,thread_packet,8,5,ordinary/padded/thread_packet/x8/fraction_lut_global,fraction_lut_global,0.12374240159988403,0
lns8_r4,fp64,ordinary,dot,padded,thread_packet,8,6,ordinary/padded/thread_packet/x8/fraction_lut_warp,fraction_lut_warp,0.13928622669643825,0
lns8_r4,fp64,ordinary,gemv,padded,scalar,1,1,ordinary/padded/scalar/x1/full_lut_shared,full_lut_shared,0.03313138448983699,1
lns8_r4,fp64,ordinary,gemv,padded,scalar,1,2,ordinary/padded/scalar/x1/full_lut_global,full_lut_global,0.03499337772489091,1
lns8_r4,fp64,ordinary,gemv,padded,scalar,1,3,ordinary/padded/scalar/x1/ex2_approx,ex2_approx,0.058424481426376892,0
lns8_r4,fp64,ordinary,gemv,padded,scalar,1,4,ordinary/padded/scalar/x1/fraction_lut_shared,fraction_lut_shared,0.09314988694101009,0
lns8_r4,fp64,ordinary,gemv,padded,scalar,1,5,ordinary/padded/scalar/x1/reference_exp2,reference_exp2,0.11079324616326226,1
lns8_r4,fp64,ordinary,gemv,padded,scalar,1,6,ordinary/padded/scalar/x1/fraction_lut_global,fraction_lut_global,0.11167745698582043,0
lns8_r4,fp64,ordinary,gemv,padded,scalar,1,7,ordinary/padded/scalar/x1/fraction_lut_warp,fraction_lut_warp,0.12618051431117913,0
lns8_r4,fp64,ordinary,gemv,padded,thread_packet,2,1,ordinary/padded/thread_packet/x2/full_lut_shared,full_lut_shared,0.031834510788445194,1
lns8_r4,fp64,ordinary,gemv,padded,thread_packet,2,2,ordinary/padded/thread_packet/x2/full_lut_global,full_lut_global,0.032429667854236226,1
lns8_r4,fp64,ordinary,gemv,padded,thread_packet,2,3,ordinary/padded/thread_packet/x2/ex2_approx,ex2_approx,0.056363535481829971,0
lns8_r4,fp64,ordinary,gemv,padded,thread_packet,2,4,ordinary/padded/thread_packet/x2/fraction_lut_shared,fraction_lut_shared,0.09362807363834022,0
lns8_r4,fp64,ordinary,gemv,padded,thread_packet,2,5,ordinary/padded/thread_packet/x2/fraction_lut_global,fraction_lut_global,0.11153976664398656,0
lns8_r4,fp64,ordinary,gemv,padded,thread_packet,2,6,ordinary/padded/thread_packet/x2/fraction_lut_warp,fraction_lut_warp,0.12658707912151629,0
lns8_r4,fp64,ordinary,gemv,padded,thread_packet,4,1,ordinary/padded/thread_packet/x4/full_lut_shared,full_lut_shared,0.030014679896084293,1
lns8_r4,fp64,ordinary,gemv,padded,thread_packet,4,2,ordinary/padded/thread_packet/x4/full_lut_global,full_lut_global,0.030033814020557031,1
